repeat,fold,pair_id,subject_id,axis,positive_earlier_calc,candidate_margin,candidate_correct,control_diff,control_correct
3,4,V4UD_023_P01,V4UD_023,COMPETITIVE,False,-2.764219430182141,0.0,-1.0,0.0
3,4,V4UD_027_P01,V4UD_027,COMPETITIVE,False,-1.3913652439639532,0.0,-3.0,0.0
3,4,V4UD_039_P01,V4UD_039,PROJECT,False,-0.4437301152034029,0.0,7.0,1.0
3,4,V4UD_040_P01,V4UD_040,PROJECT,False,-1.8866583022363426,0.0,-3.0,0.0
3,4,V4UD_044_P01,V4UD_044,PROJECT,False,2.912365615011205,1.0,3.0,1.0
3,4,V4UD_061_P01,V4UD_061,STATUS,True,1.5678530097505303,1.0,9.0,1.0
3,4,V4UD_063_P01,V4UD_063,STATUS,True,-2.026210149475689,0.0,0.0,0.5
3,4,V4UD_076_P01,V4UD_076,STATUS,True,-0.7340981784455997,0.0,-1.0,0.0
3,4,V4UD_082_P01,V4UD_082,STATUS,True,-5.463182190610561,0.0,1.0,1.0
3,4,V4UD_086_P01,V4UD_086,STATUS,False,-5.30465179711732,0.0,10.0,1.0
3,4,V4UD_093_P01,V4UD_093,STATUS,True,0.7059203358591685,1.0,-5.0,0.0
3,4,V4UDW2_005_P01,V4UDW2_005,PROJECT,False,-1.8499659372216564,0.0,3.0,1.0
3,4,V4UDW2_010_P01,V4UDW2_010,PROJECT,True,5.739007715326695,1.0,-4.0,0.0
3,4,V4UDW2_015_P01,V4UDW2_015,STATUS,False,1.062409639760559,1.0,-1.0,0.0
3,4,V4UDW2_022_P01,V4UDW2_022,STATUS,True,1.538353010928531,1.0,8.0,1.0
3,4,V4UDW2_026_P01,V4UDW2_026,STATUS,True,-0.12389985258033123,0.0,-1.0,0.0
4,0,V4UD_015_P01,V4UD_015,COMPETITIVE,True,1.740150135780212,1.0,1.0,1.0
4,0,V4UD_018_P01,V4UD_018,COMPETITIVE,True,-1.0382081311832518,0.0,-2.0,0.0
4,0,V4UD_019_P01,V4UD_019,COMPETITIVE,True,0.6256627314592784,1.0,-6.0,0.0
4,0,V4UD_022_P01,V4UD_022,COMPETITIVE,False,1.0481152768578241,1.0,-3.0,0.0
4,0,V4UD_023_P01,V4UD_023,COMPETITIVE,False,-1.5530066079179006,0.0,-1.0,0.0
4,0,V4UD_030_P01,V4UD_030,COMPETITIVE,False,0.41408593832408824,1.0,-12.0,0.0
4,0,V4UD_031_P01,V4UD_031,PROJECT,False,1.7645246561368466,1.0,3.0,1.0
4,0,V4UD_044_P01,V4UD_044,PROJECT,False,4.408942668270306,1.0,3.0,1.0
4,0,V4UD_050_P01,V4UD_050,PROJECT,False,2.348053613516819,1.0,-10.0,0.0
4,0,V4UD_055_P01,V4UD_055,PROJECT,True,-0.8148992645191347,0.0,18.0,1.0
4,0,V4UD_057_P01,V4UD_057,STATUS,False,-1.0458509882632405,0.0,0.0,0.5
4,0,V4UD_063_P01,V4UD_063,STATUS,True,-1.609139803052973,0.0,0.0,0.5
4,0,V4UD_088_P01,V4UD_088,STATUS,True,0.3780650005129108,1.0,-7.0,0.0
4,0,V4UD_093_P01,V4UD_093,STATUS,True,2.35462580514679,1.0,-5.0,0.0
4,0,V4UD_094_P01,V4UD_094,STATUS,True,3.304593766297493,1.0,7.0,1.0
4,0,V4UDW2_002_P01,V4UDW2_002,COMPETITIVE,True,1.5693664203447615,1.0,-1.0,0.0
4,0,V4UDW2_009_P01,V4UDW2_009,PROJECT,False,-2.2245341385896644,0.0,-8.0,0.0
4,0,V4UDW2_013_P01,V4UDW2_013,STATUS,False,-5.54340611551945,0.0,11.0,1.0
4,0,V4UDW2_022_P01,V4UDW2_022,STATUS,True,0.737160636818783,1.0,8.0,1.0
4,0,V4UDW2_029_P01,V4UDW2_029,STATUS,True,-6.199644234485624,0.0,5.0,1.0
4,0,V4UDW2_038_P01,V4UDW2_038,STATUS,True,0.2122821988988258,1.0,-15.0,0.0
4,1,V4UD_007_P01,V4UD_007,COMPETITIVE,True,-0.5797565447674199,0.0,0.0,0.5
4,1,V4UD_012_P01,V4UD_012,COMPETITIVE,True,-1.1787837447911012,0.0,5.0,1.0
4,1,V4UD_024_P01,V4UD_024,COMPETITIVE,False,1.4865953495643667,1.0,20.0,1.0
4,1,V4UD_026_P01,V4UD_026,COMPETITIVE,True,3.796759613900557,1.0,2.0,1.0
4,1,V4UD_029_P01,V4UD_029,COMPETITIVE,False,4.078726470820112,1.0,4.0,1.0
4,1,V4UD_046_P01,V4UD_046,PROJECT,False,-2.4302739055643294,0.0,4.0,1.0
4,1,V4UD_052_P01,V4UD_052,PROJECT,False,-3.1346411541399095,0.0,1.0,1.0
4,1,V4UD_054_P01,V4UD_054,PROJECT,False,-0.9727358374766641,0.0,4.0,1.0
4,1,V4UD_069_P01,V4UD_069,STATUS,True,3.408339357495985,1.0,-15.0,0.0
4,1,V4UD_074_P01,V4UD_074,STATUS,True,3.4204277809533727,1.0,2.0,1.0
4,1,V4UD_076_P01,V4UD_076,STATUS,True,1.236304672193531,1.0,-1.0,0.0
4,1,V4UD_084_P01,V4UD_084,STATUS,False,-2.3135394242637637,0.0,2.0,1.0
4,1,V4UD_092_P01,V4UD_092,STATUS,False,0.8815075687567484,1.0,2.0,1.0
4,1,V4UDW2_001_P01,V4UDW2_001,COMPETITIVE,True,-1.8639373507181456,0.0,5.0,1.0
4,1,V4UDW2_004_P01,V4UDW2_004,PROJECT,True,0.9113381809184821,1.0,2.0,1.0
4,1,V4UDW2_005_P01,V4UDW2_005,PROJECT,False,-2.361223879170495,0.0,3.0,1.0
4,1,V4UDW2_015_P01,V4UDW2_015,STATUS,False,0.024754950526871617,1.0,-1.0,0.0
4,1,V4UDW2_019_P01,V4UDW2_019,STATUS,True,-1.9615082288824786,0.0,-6.0,0.0
4,1,V4UDW2_023_P01,V4UDW2_023,STATUS,True,-3.391010748947547,0.0,-5.0,0.0
4,1,V4UDW2_040_P01,V4UDW2_040,STATUS,True,-3.312164072552624,0.0,11.0,1.0
4,2,V4UD_014_P01,V4UD_014,COMPETITIVE,False,0.12351437386414929,1.0,5.0,1.0
4,2,V4UD_003_P01,V4UD_003,COMPETITIVE,True,0.3272447160241835,1.0,-4.0,0.0
4,2,V4UD_004_P01,V4UD_004,COMPETITIVE,True,1.088681563890775,1.0,6.0,1.0
4,2,V4UD_021_P01,V4UD_021,COMPETITIVE,True,5.1154208813663935,1.0,5.0,1.0
4,2,V4UD_025_P01,V4UD_025,COMPETITIVE,True,-0.5982807881799951,0.0,8.0,1.0
4,2,V4UD_005_P01,V4UD_005,COMPETITIVE,False,4.4697904093149035,1.0,1.0,1.0
4,2,V4UD_038_P01,V4UD_038,PROJECT,False,0.34417197785007075,1.0,-1.0,0.0
4,2,V4UD_032_P01,V4UD_032,PROJECT,False,0.16072455442091374,1.0,2.0,1.0
4,2,V4UD_033_P01,V4UD_033,PROJECT,False,-1.025709574288979,0.0,-9.0,0.0
4,2,V4UD_053_P01,V4UD_053,PROJECT,False,1.5750995725852228,1.0,0.0,0.5
4,2,V4UD_060_P01,V4UD_060,STATUS,False,-2.7052060028664178,0.0,-11.0,0.0
4,2,V4UD_065_P01,V4UD_065,STATUS,False,1.023698958942892,1.0,-22.0,0.0
4,2,V4UD_082_P01,V4UD_082,STATUS,True,-0.9462348226670162,0.0,1.0,1.0
4,2,V4UD_091_P01,V4UD_091,STATUS,True,1.9436059579021436,1.0,10.0,1.0
4,2,V4UD_100_P01,V4UD_100,STATUS,True,2.575154005947638,1.0,10.0,1.0
4,2,V4UDW2_007_P01,V4UDW2_007,PROJECT,True,-1.5679855322715637,0.0,20.0,1.0
4,2,V4UDW2_018_P01,V4UDW2_018,STATUS,True,-2.0493161651092726,0.0,-7.0,0.0
4,2,V4UDW2_020_P01,V4UDW2_020,STATUS,True,1.963091858119793,1.0,8.0,1.0
4,2,V4UDW2_036_P01,V4UDW2_036,STATUS,True,-10.105475734401313,0.0,-3.0,0.0
4,2,V4UDW2_043_P01,V4UDW2_043,STATUS,True,4.5510620749824735,1.0,2.0,1.0
4,3,V4UD_001_P01,V4UD_001,COMPETITIVE,False,-0.1317539659964785,0.0,9.0,1.0
4,3,V4UD_010_P01,V4UD_010,COMPETITIVE,True,0.8130780035489914,1.0,-1.0,0.0
4,3,V4UD_002_P01,V4UD_002,COMPETITIVE,True,-0.5075630967014129,0.0,-3.0,0.0
4,3,V4UD_013_P01,V4UD_013,COMPETITIVE,False,0.5240423168235825,1.0,10.0,1.0
4,3,V4UD_017_P01,V4UD_017,COMPETITIVE,True,-3.6303944490876874,0.0,3.0,1.0
4,3,V4UD_006_P01,V4UD_006,COMPETITIVE,False,-1.0122477488014798,0.0,-2.0,0.0
4,3,V4UD_040_P01,V4UD_040,PROJECT,False,-1.2921239581152923,0.0,-3.0,0.0
4,3,V4UD_043_P01,V4UD_043,PROJECT,False,1.1543503259883119,1.0,-12.0,0.0
4,3,V4UD_048_P01,V4UD_048,PROJECT,False,2.0515295057422938,1.0,14.0,1.0
4,3,V4UD_049_P01,V4UD_049,PROJECT,False,-0.03158204398636894,0.0,6.0,1.0
4,3,V4UD_061_P01,V4UD_061,STATUS,True,1.0106216627623559,1.0,9.0,1.0
4,3,V4UD_080_P01,V4UD_080,STATUS,True,-3.1066726650859486,0.0,3.0,1.0
4,3,V4UD_081_P01,V4UD_081,STATUS,False,0.5273265872649706,1.0,4.0,1.0
4,3,V4UD_089_P01,V4UD_089,STATUS,True,-1.9226262598375827,0.0,-11.0,0.0
4,3,V4UDW2_010_P01,V4UDW2_010,PROJECT,True,-0.155092708259669,0.0,-4.0,0.0
4,3,V4UDW2_021_P01,V4UDW2_021,STATUS,True,-0.9440009110001288,0.0,1.0,1.0
4,3,V4UDW2_024_P01,V4UDW2_024,STATUS,True,3.08170798655252,1.0,-8.0,0.0
4,3,V4UDW2_026_P01,V4UDW2_026,STATUS,True,6.030036993065034,1.0,-1.0,0.0
4,3,V4UDW2_030_P01,V4UDW2_030,STATUS,False,-1.681270511346118,0.0,0.0,0.5
4,3,V4UDW2_034_P01,V4UDW2_034,STATUS,True,2.691570341543513,1.0,-1.0,0.0
4,4,V4UD_008_P01,V4UD_008,COMPETITIVE,True,0.35423258038646027,1.0,0.0,0.5
4,4,V4UD_009_P01,V4UD_009,COMPETITIVE,True,-3.3135724679236818,0.0,2.0,1.0
4,4,V4UD_016_P01,V4UD_016,COMPETITIVE,True,-5.03754848788889,0.0,-1.0,0.0
4,4,V4UD_020_P01,V4UD_020,COMPETITIVE,False,-0.5558533641357959,0.0,6.0,1.0
4,4,V4UD_027_P01,V4UD_027,COMPETITIVE,False,-0.9204055741786539,0.0,-3.0,0.0
4,4,V4UD_036_P01,V4UD_036,PROJECT,False,0.9533468453588181,1.0,5.0,1.0
4,4,V4UD_039_P01,V4UD_039,PROJECT,False,0.12002607242186501,1.0,7.0,1.0
4,4,V4UD_042_P01,V4UD_042,PROJECT,False,1.9240998552173754,1.0,-2.0,0.0
4,4,V4UD_051_P01,V4UD_051,PROJECT,False,3.917034992035595,1.0,-2.0,0.0
4,4,V4UD_066_P01,V4UD_066,STATUS,True,4.71699128858536,1.0,7.0,1.0
4,4,V4UD_077_P01,V4UD_077,STATUS,True,-1.0261056375039854,0.0,-11.0,0.0
4,4,V4UD_078_P01,V4UD_078,STATUS,True,-3.195676137808737,0.0,-17.0,0.0
4,4,V4UD_083_P01,V4UD_083,STATUS,True,2.948556601208211,1.0,12.0,1.0
4,4,V4UD_085_P01,V4UD_085,STATUS,True,1.5959925524001284,1.0,1.0,1.0
4,4,V4UD_086_P01,V4UD_086,STATUS,False,-2.721934544433247,0.0,10.0,1.0
4,4,V4UD_098_P01,V4UD_098,STATUS,True,-0.6802011842376998,0.0,7.0,1.0
4,4,V4UDW2_003_P01,V4UDW2_003,COMPETITIVE,False,-0.215226812139595,0.0,-1.0,0.0
4,4,V4UDW2_006_P01,V4UDW2_006,PROJECT,True,0.639067964322766,1.0,14.0,1.0
4,4,V4UDW2_016_P01,V4UDW2_016,STATUS,True,-1.784862995003307,0.0,-3.0,0.0
4,4,V4UDW2_044_P01,V4UDW2_044,STATUS,False,-1.9165865757577065,0.0,-2.0,0.0
5,0,V4UD_002_P01,V4UD_002,COMPETITIVE,True,1.0444469183495178,1.0,-3.0,0.0
5,0,V4UD_013_P01,V4UD_013,COMPETITIVE,False,-0.08421121686185933,0.0,10.0,1.0
5,0,V4UD_016_P01,V4UD_016,COMPETITIVE,True,-4.6585635623743284,0.0,-1.0,0.0
5,0,V4UD_021_P01,V4UD_021,COMPETITIVE,True,3.2928798400923083,1.0,5.0,1.0
5,0,V4UD_026_P01,V4UD_026,COMPETITIVE,True,2.4721677973684053,1.0,2.0,1.0
5,0,V4UD_030_P01,V4UD_030,COMPETITIVE,False,1.8473951086901734,1.0,-12.0,0.0
5,0,V4UD_031_P01,V4UD_031,PROJECT,False,0.5083690635545316,1.0,3.0,1.0
5,0,V4UD_043_P01,V4UD_043,PROJECT,False,-0.4635902784428112,0.0,-12.0,0.0
5,0,V4UD_052_P01,V4UD_052,PROJECT,False,-1.7635293284372027,0.0,1.0,1.0
5,0,V4UD_054_P01,V4UD_054,PROJECT,False,-0.24501801104419,0.0,4.0,1.0
5,0,V4UD_065_P01,V4UD_065,STATUS,False,11.13386392648175,1.0,-22.0,0.0
5,0,V4UD_074_P01,V4UD_074,STATUS,True,1.943511829080817,1.0,2.0,1.0
5,0,V4UD_078_P01,V4UD_078,STATUS,True,-2.4293094872780907,0.0,-17.0,0.0
5,0,V4UD_086_P01,V4UD_086,STATUS,False,-3.644824987944899,0.0,10.0,1.0
5,0,V4UD_093_P01,V4UD_093,STATUS,True,0.3078365356093938,1.0,-5.0,0.0
5,0,V4UD_094_P01,V4UD_094,STATUS,True,0.955270051700233,1.0,7.0,1.0
5,0,V4UD_098_P01,V4UD_098,STATUS,True,-1.358749039646898,0.0,7.0,1.0
5,0,V4UDW2_003_P01,V4UDW2_003,COMPETITIVE,False,-0.3952334906698362,0.0,-1.0,0.0
5,0,V4UDW2_010_P01,V4UDW2_010,PROJECT,True,3.0405969559731227,1.0,-4.0,0.0
5,0,V4UDW2_024_P01,V4UDW2_024,STATUS,True,0.5640535615714778,1.0,-8.0,0.0
5,0,V4UDW2_038_P01,V4UDW2_038,STATUS,True,-0.04674066805061394,0.0,-15.0,0.0
5,1,V4UD_007_P01,V4UD_007,COMPETITIVE,True,0.11769146536805919,1.0,0.0,0.5
5,1,V4UD_008_P01,V4UD_008,COMPETITIVE,True,-1.13739758347959,0.0,0.0,0.5
5,1,V4UD_019_P01,V4UD_019,COMPETITIVE,True,0.5062047498918913,1.0,-6.0,0.0
5,1,V4UD_024_P01,V4UD_024,COMPETITIVE,False,0.1471980810167944,1.0,20.0,1.0
5,1,V4UD_027_P01,V4UD_027,COMPETITIVE,False,-4.361056816010334,0.0,-3.0,0.0
5,1,V4UD_040_P01,V4UD_040,PROJECT,False,-2.333115597031073,0.0,-3.0,0.0
5,1,V4UD_044_P01,V4UD_044,PROJECT,False,5.2593721008515075,1.0,3.0,1.0
5,1,V4UD_046_P01,V4UD_046,PROJECT,False,-2.475663522500109,0.0,4.0,1.0
5,1,V4UD_055_P01,V4UD_055,PROJECT,True,-1.8831616410756966,0.0,18.0,1.0
5,1,V4UD_077_P01,V4UD_077,STATUS,True,-0.49871856658866043,0.0,-11.0,0.0
5,1,V4UD_080_P01,V4UD_080,STATUS,True,-2.3969043868613786,0.0,3.0,1.0
5,1,V4UD_082_P01,V4UD_082,STATUS,True,-3.159078220494304,0.0,1.0,1.0
5,1,V4UDW2_001_P01,V4UDW2_001,COMPETITIVE,True,-4.735644472486027,0.0,5.0,1.0
5,1,V4UDW2_009_P01,V4UDW2_009,PROJECT,False,-2.3903823323000766,0.0,-8.0,0.0
5,1,V4UDW2_015_P01,V4UDW2_015,STATUS,False,0.34104153764467254,1.0,-1.0,0.0
5,1,V4UDW2_020_P01,V4UDW2_020,STATUS,True,2.0451979519627175,1.0,8.0,1.0
5,1,V4UDW2_029_P01,V4UDW2_029,STATUS,True,-8.592037938825506,0.0,5.0,1.0
5,1,V4UDW2_030_P01,V4UDW2_030,STATUS,False,0.20788725883356476,1.0,0.0,0.5
5,1,V4UDW2_034_P01,V4UDW2_034,STATUS,True,6.360158303978773,1.0,-1.0,0.0
5,1,V4UDW2_044_P01,V4UDW2_044,STATUS,False,0.11984958859238547,1.0,-2.0,0.0
5,2,V4UD_012_P01,V4UD_012,COMPETITIVE,True,-1.9606027544760583,0.0,5.0,1.0
5,2,V4UD_014_P01,V4UD_014,COMPETITIVE,False,0.6947473959005489,1.0,5.0,1.0
5,2,V4UD_003_P01,V4UD_003,COMPETITIVE,True,1.6825848676414945,1.0,-4.0,0.0
5,2,V4UD_017_P01,V4UD_017,COMPETITIVE,True,0.48809063045314793,1.0,3.0,1.0
5,2,V4UD_005_P01,V4UD_005,COMPETITIVE,False,3.4621500539777768,1.0,1.0,1.0
5,2,V4UD_036_P01,V4UD_036,PROJECT,False,1.0774538927342105,1.0,5.0,1.0
5,2,V4UD_038_P01,V4UD_038,PROJECT,False,-0.19181952255153864,0.0,-1.0,0.0
5,2,V4UD_039_P01,V4UD_039,PROJECT,False,1.069595514056235,1.0,7.0,1.0
5,2,V4UD_042_P01,V4UD_042,PROJECT,False,-3.024537450842966,0.0,-2.0,0.0
5,2,V4UD_066_P01,V4UD_066,STATUS,True,1.1562592151285904,1.0,7.0,1.0
5,2,V4UD_069_P01,V4UD_069,STATUS,True,4.584915650222105,1.0,-15.0,0.0
5,2,V4UD_076_P01,V4UD_076,STATUS,True,-1.838206643389003,0.0,-1.0,0.0
5,2,V4UD_081_P01,V4UD_081,STATUS,False,0.9469826884691599,1.0,4.0,1.0
5,2,V4UD_092_P01,V4UD_092,STATUS,False,1.5585043192624939,1.0,2.0,1.0
5,2,V4UDW2_002_P01,V4UDW2_002,COMPETITIVE,True,-0.04807923731454761,0.0,-1.0,0.0
5,2,V4UDW2_007_P01,V4UDW2_007,PROJECT,True,-1.8123175870124444,0.0,20.0,1.0
5,2,V4UDW2_018_P01,V4UDW2_018,STATUS,True,-1.2781964184289172,0.0,-7.0,0.0
5,2,V4UDW2_019_P01,V4UDW2_019,STATUS,True,-0.3906399025050221,0.0,-6.0,0.0
5,2,V4UDW2_023_P01,V4UDW2_023,STATUS,True,0.40948579684510145,1.0,-5.0,0.0
5,2,V4UDW2_036_P01,V4UDW2_036,STATUS,True,-9.645805829086731,0.0,-3.0,0.0
5,3,V4UD_001_P01,V4UD_001,COMPETITIVE,False,-3.3770558592699538,0.0,9.0,1.0
5,3,V4UD_010_P01,V4UD_010,COMPETITIVE,True,0.15128309261331876,1.0,-1.0,0.0
5,3,V4UD_018_P01,V4UD_018,COMPETITIVE,True,1.1561855754528843,1.0,-2.0,0.0
5,3,V4UD_004_P01,V4UD_004,COMPETITIVE,True,-0.14893471143809203,0.0,6.0,1.0
5,3,V4UD_022_P01,V4UD_022,COMPETITIVE,False,1.451038718884782,1.0,-3.0,0.0
5,3,V4UD_023_P01,V4UD_023,COMPETITIVE,False,-1.9816476781958523,0.0,-1.0,0.0
5,3,V4UD_032_P01,V4UD_032,PROJECT,False,0.34643653120647055,1.0,2.0,1.0
5,3,V4UD_033_P01,V4UD_033,PROJECT,False,-1.9619182137162672,0.0,-9.0,0.0
5,3,V4UD_048_P01,V4UD_048,PROJECT,False,2.61090612379237,1.0,14.0,1.0
5,3,V4UD_050_P01,V4UD_050,PROJECT,False,1.4431520084257805,1.0,-10.0,0.0
5,3,V4UD_060_P01,V4UD_060,STATUS,False,-3.116197009378255,0.0,-11.0,0.0
5,3,V4UD_083_P01,V4UD_083,STATUS,True,3.207158646897037,1.0,12.0,1.0
5,3,V4UD_084_P01,V4UD_084,STATUS,False,2.5364644295840866,1.0,2.0,1.0
5,3,V4UD_085_P01,V4UD_085,STATUS,True,4.44811663075964,1.0,1.0,1.0
5,3,V4UD_088_P01,V4UD_088,STATUS,True,0.43008753868095884,1.0,-7.0,0.0
5,3,V4UD_091_P01,V4UD_091,STATUS,True,3.2313106688603224,1.0,10.0,1.0
5,3,V4UDW2_006_P01,V4UDW2_006,PROJECT,True,-0.7152805500973256,0.0,14.0,1.0
5,3,V4UDW2_021_P01,V4UDW2_021,STATUS,True,-2.624713264608706,0.0,1.0,1.0
5,3,V4UDW2_022_P01,V4UDW2_022,STATUS,True,0.43777043328419557,1.0,8.0,1.0
5,3,V4UDW2_043_P01,V4UDW2_043,STATUS,True,5.288389973622023,1.0,2.0,1.0
5,4,V4UD_009_P01,V4UD_009,COMPETITIVE,True,-1.5911855679610536,0.0,2.0,1.0
5,4,V4UD_015_P01,V4UD_015,COMPETITIVE,True,0.33177934310075086,1.0,1.0,1.0
5,4,V4UD_020_P01,V4UD_020,COMPETITIVE,False,-0.7635436889040851,0.0,6.0,1.0
5,4,V4UD_025_P01,V4UD_025,COMPETITIVE,True,3.8924715224789033,1.0,8.0,1.0
5,4,V4UD_006_P01,V4UD_006,COMPETITIVE,False,-0.47873434297437617,0.0,-2.0,0.0
5,4,V4UD_029_P01,V4UD_029,COMPETITIVE,False,5.611907681116629,1.0,4.0,1.0
5,4,V4UD_049_P01,V4UD_049,PROJECT,False,0.860244348087099,1.0,6.0,1.0
5,4,V4UD_051_P01,V4UD_051,PROJECT,False,3.0744787076191975,1.0,-2.0,0.0
5,4,V4UD_053_P01,V4UD_053,PROJECT,False,-1.0656174880977536,0.0,0.0,0.5
5,4,V4UD_057_P01,V4UD_057,STATUS,False,-2.9279077376063887,0.0,0.0,0.5
5,4,V4UD_061_P01,V4UD_061,STATUS,True,2.8045292920374187,1.0,9.0,1.0
5,4,V4UD_063_P01,V4UD_063,STATUS,True,-1.642453555973672,0.0,0.0,0.5
5,4,V4UD_089_P01,V4UD_089,STATUS,True,-2.56755133193703,0.0,-11.0,0.0
5,4,V4UD_100_P01,V4UD_100,STATUS,True,4.595358440501995,1.0,10.0,1.0
5,4,V4UDW2_004_P01,V4UDW2_004,PROJECT,True,2.935349726823496,1.0,2.0,1.0
5,4,V4UDW2_005_P01,V4UDW2_005,PROJECT,False,-0.6999903510967304,0.0,3.0,1.0
5,4,V4UDW2_013_P01,V4UDW2_013,STATUS,False,-4.214028519226223,0.0,11.0,1.0
5,4,V4UDW2_016_P01,V4UDW2_016,STATUS,True,-2.2032148718974303,0.0,-3.0,0.0
5,4,V4UDW2_026_P01,V4UDW2_026,STATUS,True,1.3665653690570405,1.0,-1.0,0.0
5,4,V4UDW2_040_P01,V4UDW2_040,STATUS,True,-0.3414682543135425,0.0,11.0,1.0
6,0,V4UD_007_P01,V4UD_007,COMPETITIVE,True,0.9361804505782197,1.0,0.0,0.5
6,0,V4UD_001_P01,V4UD_001,COMPETITIVE,False,1.4803470157976668,1.0,9.0,1.0
6,0,V4UD_012_P01,V4UD_012,COMPETITIVE,True,-1.795727467476395,0.0,5.0,1.0
6,0,V4UD_019_P01,V4UD_019,COMPETITIVE,True,1.0540388346752663,1.0,-6.0,0.0
6,0,V4UD_023_P01,V4UD_023,COMPETITIVE,False,-2.70652822023555,0.0,-1.0,0.0
6,0,V4UD_025_P01,V4UD_025,COMPETITIVE,True,-2.7236719388100403,0.0,8.0,1.0
6,0,V4UD_030_P01,V4UD_030,COMPETITIVE,False,-0.36984727342998874,0.0,-12.0,0.0
6,0,V4UD_040_P01,V4UD_040,PROJECT,False,-2.7191815314973398,0.0,-3.0,0.0
6,0,V4UD_043_P01,V4UD_043,PROJECT,False,0.09838285189316727,1.0,-12.0,0.0
6,0,V4UD_048_P01,V4UD_048,PROJECT,False,-1.3995897807082667,0.0,14.0,1.0
6,0,V4UD_052_P01,V4UD_052,PROJECT,False,-3.9307914440388174,0.0,1.0,1.0
6,0,V4UD_074_P01,V4UD_074,STATUS,True,-0.8468651391667225,0.0,2.0,1.0
6,0,V4UD_086_P01,V4UD_086,STATUS,False,0.6422216136784369,1.0,10.0,1.0
6,0,V4UD_094_P01,V4UD_094,STATUS,True,2.6147606134944223,1.0,7.0,1.0
6,0,V4UD_098_P01,V4UD_098,STATUS,True,0.7239411129482083,1.0,7.0,1.0
6,0,V4UDW2_010_P01,V4UDW2_010,PROJECT,True,-1.364533678893598,0.0,-4.0,0.0
6,0,V4UDW2_013_P01,V4UDW2_013,STATUS,False,-3.922389489367419,0.0,11.0,1.0
6,0,V4UDW2_018_P01,V4UDW2_018,STATUS,True,-1.5026121407150608,0.0,-7.0,0.0
6,0,V4UDW2_022_P01,V4UDW2_022,STATUS,True,-1.0550113869505708,0.0,8.0,1.0
6,0,V4UDW2_026_P01,V4UDW2_026,STATUS,True,6.623183667664591,1.0,-1.0,0.0
6,0,V4UDW2_036_P01,V4UDW2_036,STATUS,True,-10.254730274984112,0.0,-3.0,0.0
6,1,V4UD_002_P01,V4UD_002,COMPETITIVE,True,0.09620989746580771,1.0,-3.0,0.0
6,1,V4UD_013_P01,V4UD_013,COMPETITIVE,False,0.06637470608166346,1.0,10.0,1.0
6,1,V4UD_003_P01,V4UD_003,COMPETITIVE,True,0.10779011542274432,1.0,-4.0,0.0
6,1,V4UD_026_P01,V4UD_026,COMPETITIVE,True,0.7345382649352731,1.0,2.0,1.0
6,1,V4UD_027_P01,V4UD_027,COMPETITIVE,False,-4.666072331579618,0.0,-3.0,0.0
6,1,V4UD_031_P01,V4UD_031,PROJECT,False,1.6277041036743494,1.0,3.0,1.0
6,1,V4UD_033_P01,V4UD_033,PROJECT,False,-1.9232107024457537,0.0,-9.0,0.0
6,1,V4UD_049_P01,V4UD_049,PROJECT,False,0.03715683656352433,1.0,6.0,1.0
6,1,V4UD_050_P01,V4UD_050,PROJECT,False,1.743342459549807,1.0,-10.0,0.0
6,1,V4UD_057_P01,V4UD_057,STATUS,False,-1.4607208251574963,0.0,0.0,0.5
6,1,V4UD_063_P01,V4UD_063,STATUS,True,-1.9270950461714897,0.0,0.0,0.5
6,1,V4UD_069_P01,V4UD_069,STATUS,True,5.396613151554582,1.0,-15.0,0.0
6,1,V4UD_080_P01,V4UD_080,STATUS,True,-2.1838056236517227,0.0,3.0,1.0
6,1,V4UD_082_P01,V4UD_082,STATUS,True,-2.0270993558508676,0.0,1.0,1.0
6,1,V4UDW2_001_P01,V4UDW2_001,COMPETITIVE,True,-3.488107056222138,0.0,5.0,1.0
6,1,V4UDW2_004_P01,V4UDW2_004,PROJECT,True,1.2493341862338665,1.0,2.0,1.0
6,1,V4UDW2_016_P01,V4UDW2_016,STATUS,True,-1.7216685888717431,0.0,-3.0,0.0
6,1,V4UDW2_023_P01,V4UDW2_023,STATUS,True,0.31345441158315224,1.0,-5.0,0.0
6,1,V4UDW2_030_P01,V4UDW2_030,STATUS,False,0.045257853600368415,1.0,0.0,0.5
6,1,V4UDW2_044_P01,V4UDW2_044,STATUS,False,-1.0720623795799014,0.0,-2.0,0.0
6,2,V4UD_008_P01,V4UD_008,COMPETITIVE,True,-0.24255387311520915,0.0,0.0,0.5
6,2,V4UD_014_P01,V4UD_014,COMPETITIVE,False,-1.6617796056975973,0.0,5.0,1.0
6,2,V4UD_016_P01,V4UD_016,COMPETITIVE,True,-7.62962748264533,0.0,-1.0,0.0
6,2,V4UD_017_P01,V4UD_017,COMPETITIVE,True,-4.480713987189443,0.0,3.0,1.0
6,2,V4UD_029_P01,V4UD_029,COMPETITIVE,False,8.369499804537028,1.0,4.0,1.0
6,2,V4UD_039_P01,V4UD_039,PROJECT,False,-0.9480378245255793,0.0,7.0,1.0
6,2,V4UD_044_P01,V4UD_044,PROJECT,False,0.7732747017533351,1.0,3.0,1.0
6,2,V4UD_051_P01,V4UD_051,PROJECT,False,4.301421588606541,1.0,-2.0,0.0
