subject_id,correct,repeat,fold,model
NEWDEV2_081,1.0,0,2,TG10_STEM_L2
NEWDEV2_090,0.0,0,2,TG10_STEM_L2
NEWDEV2_091,0.0,0,2,TG10_STEM_L2
MLV2_DEV_001,1.0,0,2,TG10_STEM_BRANCH_L2
MLV2_DEV_033,1.0,0,2,TG10_STEM_BRANCH_L2
MLV2_DEV_041,0.0,0,2,TG10_STEM_BRANCH_L2
MLV2_DEV_054,0.0,0,2,TG10_STEM_BRANCH_L2
NEWDEV2_002,0.0,0,2,TG10_STEM_BRANCH_L2
NEWDEV2_016,1.0,0,2,TG10_STEM_BRANCH_L2
NEWDEV2_042,0.0,0,2,TG10_STEM_BRANCH_L2
NEWDEV2_053,1.0,0,2,TG10_STEM_BRANCH_L2
NEWDEV2_065,0.6666666666666666,0,2,TG10_STEM_BRANCH_L2
NEWDEV2_066,0.6666666666666666,0,2,TG10_STEM_BRANCH_L2
NEWDEV2_081,0.5,0,2,TG10_STEM_BRANCH_L2
NEWDEV2_090,0.0,0,2,TG10_STEM_BRANCH_L2
NEWDEV2_091,1.0,0,2,TG10_STEM_BRANCH_L2
MLV2_DEV_001,0.0,0,2,TG10_SB_STRENGTH_L2
MLV2_DEV_033,0.0,0,2,TG10_SB_STRENGTH_L2
MLV2_DEV_041,0.0,0,2,TG10_SB_STRENGTH_L2
MLV2_DEV_054,0.0,0,2,TG10_SB_STRENGTH_L2
NEWDEV2_002,0.0,0,2,TG10_SB_STRENGTH_L2
NEWDEV2_016,1.0,0,2,TG10_SB_STRENGTH_L2
NEWDEV2_042,0.0,0,2,TG10_SB_STRENGTH_L2
NEWDEV2_053,1.0,0,2,TG10_SB_STRENGTH_L2
NEWDEV2_065,0.6666666666666666,0,2,TG10_SB_STRENGTH_L2
NEWDEV2_066,0.6666666666666666,0,2,TG10_SB_STRENGTH_L2
NEWDEV2_081,0.5,0,2,TG10_SB_STRENGTH_L2
NEWDEV2_090,0.0,0,2,TG10_SB_STRENGTH_L2
NEWDEV2_091,1.0,0,2,TG10_SB_STRENGTH_L2
MLV2_DEV_001,1.0,0,2,TG10_SB_RELATIONS_L2
MLV2_DEV_033,0.0,0,2,TG10_SB_RELATIONS_L2
MLV2_DEV_041,0.0,0,2,TG10_SB_RELATIONS_L2
MLV2_DEV_054,0.0,0,2,TG10_SB_RELATIONS_L2
NEWDEV2_002,0.0,0,2,TG10_SB_RELATIONS_L2
NEWDEV2_016,1.0,0,2,TG10_SB_RELATIONS_L2
NEWDEV2_042,0.0,0,2,TG10_SB_RELATIONS_L2
NEWDEV2_053,0.0,0,2,TG10_SB_RELATIONS_L2
NEWDEV2_065,0.3333333333333333,0,2,TG10_SB_RELATIONS_L2
NEWDEV2_066,0.3333333333333333,0,2,TG10_SB_RELATIONS_L2
NEWDEV2_081,0.5,0,2,TG10_SB_RELATIONS_L2
NEWDEV2_090,0.0,0,2,TG10_SB_RELATIONS_L2
NEWDEV2_091,1.0,0,2,TG10_SB_RELATIONS_L2
MLV2_DEV_001,0.0,0,2,ALL_L2
MLV2_DEV_033,1.0,0,2,ALL_L2
MLV2_DEV_041,0.0,0,2,ALL_L2
MLV2_DEV_054,0.5,0,2,ALL_L2
NEWDEV2_002,1.0,0,2,ALL_L2
NEWDEV2_016,1.0,0,2,ALL_L2
NEWDEV2_042,0.0,0,2,ALL_L2
NEWDEV2_053,1.0,0,2,ALL_L2
NEWDEV2_065,0.3333333333333333,0,2,ALL_L2
NEWDEV2_066,1.0,0,2,ALL_L2
NEWDEV2_081,0.5,0,2,ALL_L2
NEWDEV2_090,0.0,0,2,ALL_L2
NEWDEV2_091,0.0,0,2,ALL_L2
MLV2_DEV_001,0.0,0,2,NUISANCE_AGE_AXIS
MLV2_DEV_033,0.0,0,2,NUISANCE_AGE_AXIS
MLV2_DEV_041,1.0,0,2,NUISANCE_AGE_AXIS
MLV2_DEV_054,0.0,0,2,NUISANCE_AGE_AXIS
NEWDEV2_002,0.0,0,2,NUISANCE_AGE_AXIS
NEWDEV2_016,0.0,0,2,NUISANCE_AGE_AXIS
NEWDEV2_042,0.0,0,2,NUISANCE_AGE_AXIS
NEWDEV2_053,0.0,0,2,NUISANCE_AGE_AXIS
NEWDEV2_065,0.3333333333333333,0,2,NUISANCE_AGE_AXIS
NEWDEV2_066,0.3333333333333333,0,2,NUISANCE_AGE_AXIS
NEWDEV2_081,0.5,0,2,NUISANCE_AGE_AXIS
NEWDEV2_090,1.0,0,2,NUISANCE_AGE_AXIS
NEWDEV2_091,1.0,0,2,NUISANCE_AGE_AXIS
MLV2_DEV_001,1.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
MLV2_DEV_033,0.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
MLV2_DEV_041,1.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
MLV2_DEV_054,1.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_002,1.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_016,0.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_042,1.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_053,0.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_065,1.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_066,1.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_081,1.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_090,1.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_091,1.0,0,2,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
MLV2_DEV_001,0.0,0,2,ALL_ELASTICNET_AUTO
MLV2_DEV_033,0.0,0,2,ALL_ELASTICNET_AUTO
MLV2_DEV_041,0.0,0,2,ALL_ELASTICNET_AUTO
MLV2_DEV_054,0.0,0,2,ALL_ELASTICNET_AUTO
NEWDEV2_002,0.0,0,2,ALL_ELASTICNET_AUTO
NEWDEV2_016,0.0,0,2,ALL_ELASTICNET_AUTO
NEWDEV2_042,0.0,0,2,ALL_ELASTICNET_AUTO
NEWDEV2_053,0.0,0,2,ALL_ELASTICNET_AUTO
NEWDEV2_065,0.3333333333333333,0,2,ALL_ELASTICNET_AUTO
NEWDEV2_066,0.6666666666666666,0,2,ALL_ELASTICNET_AUTO
NEWDEV2_081,1.0,0,2,ALL_ELASTICNET_AUTO
NEWDEV2_090,0.0,0,2,ALL_ELASTICNET_AUTO
NEWDEV2_091,0.0,0,2,ALL_ELASTICNET_AUTO
MLV2_DEV_001,0.0,0,2,HGB_ALL_EXPLORATORY
MLV2_DEV_033,0.0,0,2,HGB_ALL_EXPLORATORY
MLV2_DEV_041,0.0,0,2,HGB_ALL_EXPLORATORY
MLV2_DEV_054,0.5,0,2,HGB_ALL_EXPLORATORY
NEWDEV2_002,0.0,0,2,HGB_ALL_EXPLORATORY
NEWDEV2_016,0.0,0,2,HGB_ALL_EXPLORATORY
NEWDEV2_042,0.0,0,2,HGB_ALL_EXPLORATORY
NEWDEV2_053,0.0,0,2,HGB_ALL_EXPLORATORY
NEWDEV2_065,0.3333333333333333,0,2,HGB_ALL_EXPLORATORY
NEWDEV2_066,0.6666666666666666,0,2,HGB_ALL_EXPLORATORY
NEWDEV2_081,0.0,0,2,HGB_ALL_EXPLORATORY
NEWDEV2_090,0.0,0,2,HGB_ALL_EXPLORATORY
NEWDEV2_091,0.0,0,2,HGB_ALL_EXPLORATORY
MLV2_DEV_007,0.6666666666666666,0,3,AGE_YOUNGER_FIXED
MLV2_DEV_011,0.0,0,3,AGE_YOUNGER_FIXED
MLV2_DEV_032,0.0,0,3,AGE_YOUNGER_FIXED
MLV2_DEV_040,0.0,0,3,AGE_YOUNGER_FIXED
MLV2_DEV_043,0.6666666666666666,0,3,AGE_YOUNGER_FIXED
MLV2_DEV_063,0.0,0,3,AGE_YOUNGER_FIXED
NEWDEV2_005,0.0,0,3,AGE_YOUNGER_FIXED
NEWDEV2_010,0.0,0,3,AGE_YOUNGER_FIXED
NEWDEV2_019,1.0,0,3,AGE_YOUNGER_FIXED
NEWDEV2_029,0.5,0,3,AGE_YOUNGER_FIXED
NEWDEV2_031,0.0,0,3,AGE_YOUNGER_FIXED
NEWDEV2_075,1.0,0,3,AGE_YOUNGER_FIXED
NEWDEV2_082,1.0,0,3,AGE_YOUNGER_FIXED
NEWDEV2_084,0.0,0,3,AGE_YOUNGER_FIXED
MLV2_DEV_007,0.3333333333333333,0,3,AGE_LATER_FIXED
MLV2_DEV_011,1.0,0,3,AGE_LATER_FIXED
MLV2_DEV_032,1.0,0,3,AGE_LATER_FIXED
MLV2_DEV_040,1.0,0,3,AGE_LATER_FIXED
MLV2_DEV_043,0.3333333333333333,0,3,AGE_LATER_FIXED
MLV2_DEV_063,1.0,0,3,AGE_LATER_FIXED
NEWDEV2_005,1.0,0,3,AGE_LATER_FIXED
NEWDEV2_010,1.0,0,3,AGE_LATER_FIXED
NEWDEV2_019,0.0,0,3,AGE_LATER_FIXED
NEWDEV2_029,0.5,0,3,AGE_LATER_FIXED
NEWDEV2_031,1.0,0,3,AGE_LATER_FIXED
NEWDEV2_075,0.0,0,3,AGE_LATER_FIXED
NEWDEV2_082,0.0,0,3,AGE_LATER_FIXED
NEWDEV2_084,1.0,0,3,AGE_LATER_FIXED
MLV2_DEV_007,0.0,0,3,CONTROL_FIXED
MLV2_DEV_011,1.0,0,3,CONTROL_FIXED
MLV2_DEV_032,1.0,0,3,CONTROL_FIXED
MLV2_DEV_040,0.0,0,3,CONTROL_FIXED
MLV2_DEV_043,1.0,0,3,CONTROL_FIXED
MLV2_DEV_063,1.0,0,3,CONTROL_FIXED
NEWDEV2_005,0.5,0,3,CONTROL_FIXED
NEWDEV2_010,0.5,0,3,CONTROL_FIXED
NEWDEV2_019,1.0,0,3,CONTROL_FIXED
NEWDEV2_029,0.0,0,3,CONTROL_FIXED
NEWDEV2_031,0.0,0,3,CONTROL_FIXED
NEWDEV2_075,1.0,0,3,CONTROL_FIXED
NEWDEV2_082,1.0,0,3,CONTROL_FIXED
NEWDEV2_084,0.5,0,3,CONTROL_FIXED
MLV2_DEV_007,0.0,0,3,TG5_GROUP_L2
MLV2_DEV_011,1.0,0,3,TG5_GROUP_L2
MLV2_DEV_032,0.0,0,3,TG5_GROUP_L2
MLV2_DEV_040,0.0,0,3,TG5_GROUP_L2
MLV2_DEV_043,1.0,0,3,TG5_GROUP_L2
MLV2_DEV_063,1.0,0,3,TG5_GROUP_L2
NEWDEV2_005,0.75,0,3,TG5_GROUP_L2
NEWDEV2_010,0.0,0,3,TG5_GROUP_L2
NEWDEV2_019,1.0,0,3,TG5_GROUP_L2
NEWDEV2_029,0.5,0,3,TG5_GROUP_L2
NEWDEV2_031,0.5,0,3,TG5_GROUP_L2
NEWDEV2_075,1.0,0,3,TG5_GROUP_L2
NEWDEV2_082,1.0,0,3,TG5_GROUP_L2
NEWDEV2_084,0.0,0,3,TG5_GROUP_L2
MLV2_DEV_007,0.6666666666666666,0,3,TG10_STEM_L2
MLV2_DEV_011,1.0,0,3,TG10_STEM_L2
MLV2_DEV_032,0.0,0,3,TG10_STEM_L2
MLV2_DEV_040,0.0,0,3,TG10_STEM_L2
MLV2_DEV_043,0.0,0,3,TG10_STEM_L2
MLV2_DEV_063,1.0,0,3,TG10_STEM_L2
NEWDEV2_005,0.5,0,3,TG10_STEM_L2
NEWDEV2_010,1.0,0,3,TG10_STEM_L2
NEWDEV2_019,1.0,0,3,TG10_STEM_L2
NEWDEV2_029,0.5,0,3,TG10_STEM_L2
NEWDEV2_031,1.0,0,3,TG10_STEM_L2
NEWDEV2_075,1.0,0,3,TG10_STEM_L2
NEWDEV2_082,1.0,0,3,TG10_STEM_L2
NEWDEV2_084,0.0,0,3,TG10_STEM_L2
MLV2_DEV_007,0.3333333333333333,0,3,TG10_STEM_BRANCH_L2
MLV2_DEV_011,1.0,0,3,TG10_STEM_BRANCH_L2
MLV2_DEV_032,1.0,0,3,TG10_STEM_BRANCH_L2
MLV2_DEV_040,0.0,0,3,TG10_STEM_BRANCH_L2
MLV2_DEV_043,0.0,0,3,TG10_STEM_BRANCH_L2
MLV2_DEV_063,1.0,0,3,TG10_STEM_BRANCH_L2
NEWDEV2_005,0.5,0,3,TG10_STEM_BRANCH_L2
NEWDEV2_010,1.0,0,3,TG10_STEM_BRANCH_L2
NEWDEV2_019,1.0,0,3,TG10_STEM_BRANCH_L2
NEWDEV2_029,0.0,0,3,TG10_STEM_BRANCH_L2
NEWDEV2_031,1.0,0,3,TG10_STEM_BRANCH_L2
NEWDEV2_075,1.0,0,3,TG10_STEM_BRANCH_L2
NEWDEV2_082,0.0,0,3,TG10_STEM_BRANCH_L2
NEWDEV2_084,0.0,0,3,TG10_STEM_BRANCH_L2
MLV2_DEV_007,0.0,0,3,TG10_SB_STRENGTH_L2
MLV2_DEV_011,1.0,0,3,TG10_SB_STRENGTH_L2
MLV2_DEV_032,1.0,0,3,TG10_SB_STRENGTH_L2
MLV2_DEV_040,0.0,0,3,TG10_SB_STRENGTH_L2
MLV2_DEV_043,0.0,0,3,TG10_SB_STRENGTH_L2
MLV2_DEV_063,1.0,0,3,TG10_SB_STRENGTH_L2
NEWDEV2_005,0.0,0,3,TG10_SB_STRENGTH_L2
NEWDEV2_010,0.0,0,3,TG10_SB_STRENGTH_L2
NEWDEV2_019,1.0,0,3,TG10_SB_STRENGTH_L2
NEWDEV2_029,0.5,0,3,TG10_SB_STRENGTH_L2
NEWDEV2_031,1.0,0,3,TG10_SB_STRENGTH_L2
NEWDEV2_075,1.0,0,3,TG10_SB_STRENGTH_L2
NEWDEV2_082,0.0,0,3,TG10_SB_STRENGTH_L2
NEWDEV2_084,0.0,0,3,TG10_SB_STRENGTH_L2
MLV2_DEV_007,0.0,0,3,TG10_SB_RELATIONS_L2
MLV2_DEV_011,1.0,0,3,TG10_SB_RELATIONS_L2
MLV2_DEV_032,1.0,0,3,TG10_SB_RELATIONS_L2
MLV2_DEV_040,0.0,0,3,TG10_SB_RELATIONS_L2
MLV2_DEV_043,0.0,0,3,TG10_SB_RELATIONS_L2
MLV2_DEV_063,1.0,0,3,TG10_SB_RELATIONS_L2
NEWDEV2_005,0.0,0,3,TG10_SB_RELATIONS_L2
NEWDEV2_010,1.0,0,3,TG10_SB_RELATIONS_L2
NEWDEV2_019,1.0,0,3,TG10_SB_RELATIONS_L2
NEWDEV2_029,0.0,0,3,TG10_SB_RELATIONS_L2
NEWDEV2_031,1.0,0,3,TG10_SB_RELATIONS_L2
NEWDEV2_075,1.0,0,3,TG10_SB_RELATIONS_L2
NEWDEV2_082,1.0,0,3,TG10_SB_RELATIONS_L2
NEWDEV2_084,0.0,0,3,TG10_SB_RELATIONS_L2
MLV2_DEV_007,0.0,0,3,ALL_L2
MLV2_DEV_011,1.0,0,3,ALL_L2
MLV2_DEV_032,0.0,0,3,ALL_L2
MLV2_DEV_040,0.0,0,3,ALL_L2
MLV2_DEV_043,0.0,0,3,ALL_L2
MLV2_DEV_063,1.0,0,3,ALL_L2
NEWDEV2_005,0.5,0,3,ALL_L2
NEWDEV2_010,1.0,0,3,ALL_L2
NEWDEV2_019,1.0,0,3,ALL_L2
NEWDEV2_029,0.5,0,3,ALL_L2
NEWDEV2_031,1.0,0,3,ALL_L2
NEWDEV2_075,1.0,0,3,ALL_L2
NEWDEV2_082,1.0,0,3,ALL_L2
NEWDEV2_084,0.0,0,3,ALL_L2
MLV2_DEV_007,0.6666666666666666,0,3,NUISANCE_AGE_AXIS
MLV2_DEV_011,0.0,0,3,NUISANCE_AGE_AXIS
MLV2_DEV_032,0.0,0,3,NUISANCE_AGE_AXIS
MLV2_DEV_040,0.0,0,3,NUISANCE_AGE_AXIS
MLV2_DEV_043,0.3333333333333333,0,3,NUISANCE_AGE_AXIS
MLV2_DEV_063,0.0,0,3,NUISANCE_AGE_AXIS
NEWDEV2_005,0.5,0,3,NUISANCE_AGE_AXIS
NEWDEV2_010,1.0,0,3,NUISANCE_AGE_AXIS
NEWDEV2_019,1.0,0,3,NUISANCE_AGE_AXIS
NEWDEV2_029,0.5,0,3,NUISANCE_AGE_AXIS
NEWDEV2_031,1.0,0,3,NUISANCE_AGE_AXIS
NEWDEV2_075,0.0,0,3,NUISANCE_AGE_AXIS
NEWDEV2_082,1.0,0,3,NUISANCE_AGE_AXIS
NEWDEV2_084,0.0,0,3,NUISANCE_AGE_AXIS
MLV2_DEV_007,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
MLV2_DEV_011,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
MLV2_DEV_032,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
MLV2_DEV_040,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
MLV2_DEV_043,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
MLV2_DEV_063,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_005,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_010,0.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_019,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_029,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_031,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_075,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_082,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
NEWDEV2_084,1.0,0,3,NUISANCE_WITH_ORIGIN_DIAGNOSTIC
MLV2_DEV_007,0.0,0,3,ALL_ELASTICNET_AUTO
MLV2_DEV_011,0.0,0,3,ALL_ELASTICNET_AUTO
MLV2_DEV_032,0.0,0,3,ALL_ELASTICNET_AUTO
MLV2_DEV_040,0.0,0,3,ALL_ELASTICNET_AUTO
MLV2_DEV_043,0.0,0,3,ALL_ELASTICNET_AUTO
MLV2_DEV_063,1.0,0,3,ALL_ELASTICNET_AUTO
NEWDEV2_005,0.5,0,3,ALL_ELASTICNET_AUTO
NEWDEV2_010,1.0,0,3,ALL_ELASTICNET_AUTO
NEWDEV2_019,0.0,0,3,ALL_ELASTICNET_AUTO
NEWDEV2_029,1.0,0,3,ALL_ELASTICNET_AUTO
NEWDEV2_031,0.0,0,3,ALL_ELASTICNET_AUTO
NEWDEV2_075,1.0,0,3,ALL_ELASTICNET_AUTO
NEWDEV2_082,1.0,0,3,ALL_ELASTICNET_AUTO
NEWDEV2_084,0.0,0,3,ALL_ELASTICNET_AUTO
MLV2_DEV_007,0.0,0,3,HGB_ALL_EXPLORATORY
MLV2_DEV_011,1.0,0,3,HGB_ALL_EXPLORATORY
MLV2_DEV_032,1.0,0,3,HGB_ALL_EXPLORATORY
MLV2_DEV_040,0.0,0,3,HGB_ALL_EXPLORATORY
MLV2_DEV_043,0.3333333333333333,0,3,HGB_ALL_EXPLORATORY
MLV2_DEV_063,1.0,0,3,HGB_ALL_EXPLORATORY
NEWDEV2_005,0.5,0,3,HGB_ALL_EXPLORATORY
NEWDEV2_010,1.0,0,3,HGB_ALL_EXPLORATORY
NEWDEV2_019,0.0,0,3,HGB_ALL_EXPLORATORY
NEWDEV2_029,1.0,0,3,HGB_ALL_EXPLORATORY
NEWDEV2_031,0.0,0,3,HGB_ALL_EXPLORATORY
NEWDEV2_075,1.0,0,3,HGB_ALL_EXPLORATORY
NEWDEV2_082,1.0,0,3,HGB_ALL_EXPLORATORY
NEWDEV2_084,0.0,0,3,HGB_ALL_EXPLORATORY
MLV2_DEV_012,0.0,0,4,AGE_YOUNGER_FIXED
MLV2_DEV_022,0.5,0,4,AGE_YOUNGER_FIXED
MLV2_DEV_036,0.0,0,4,AGE_YOUNGER_FIXED
MLV2_DEV_039,1.0,0,4,AGE_YOUNGER_FIXED
MLV2_DEV_044,0.0,0,4,AGE_YOUNGER_FIXED
MLV2_DEV_051,0.0,0,4,AGE_YOUNGER_FIXED
MLV2_DEV_057,0.5,0,4,AGE_YOUNGER_FIXED
NEWDEV2_027,0.0,0,4,AGE_YOUNGER_FIXED
NEWDEV2_028,1.0,0,4,AGE_YOUNGER_FIXED
NEWDEV2_036,0.0,0,4,AGE_YOUNGER_FIXED
NEWDEV2_039,1.0,0,4,AGE_YOUNGER_FIXED
NEWDEV2_043,0.0,0,4,AGE_YOUNGER_FIXED
NEWDEV2_070,1.0,0,4,AGE_YOUNGER_FIXED
NEWDEV2_074,1.0,0,4,AGE_YOUNGER_FIXED
NEWDEV2_093,1.0,0,4,AGE_YOUNGER_FIXED
MLV2_DEV_012,1.0,0,4,AGE_LATER_FIXED
MLV2_DEV_022,0.5,0,4,AGE_LATER_FIXED
MLV2_DEV_036,1.0,0,4,AGE_LATER_FIXED
MLV2_DEV_039,0.0,0,4,AGE_LATER_FIXED
MLV2_DEV_044,1.0,0,4,AGE_LATER_FIXED
MLV2_DEV_051,1.0,0,4,AGE_LATER_FIXED
MLV2_DEV_057,0.5,0,4,AGE_LATER_FIXED
NEWDEV2_027,1.0,0,4,AGE_LATER_FIXED
NEWDEV2_028,0.0,0,4,AGE_LATER_FIXED
NEWDEV2_036,1.0,0,4,AGE_LATER_FIXED
NEWDEV2_039,0.0,0,4,AGE_LATER_FIXED
NEWDEV2_043,1.0,0,4,AGE_LATER_FIXED
NEWDEV2_070,0.0,0,4,AGE_LATER_FIXED
NEWDEV2_074,0.0,0,4,AGE_LATER_FIXED
NEWDEV2_093,0.0,0,4,AGE_LATER_FIXED
MLV2_DEV_012,0.0,0,4,CONTROL_FIXED
MLV2_DEV_022,0.5,0,4,CONTROL_FIXED
MLV2_DEV_036,1.0,0,4,CONTROL_FIXED
MLV2_DEV_039,0.0,0,4,CONTROL_FIXED
MLV2_DEV_044,1.0,0,4,CONTROL_FIXED
MLV2_DEV_051,0.0,0,4,CONTROL_FIXED
MLV2_DEV_057,0.0,0,4,CONTROL_FIXED
NEWDEV2_027,0.16666666666666666,0,4,CONTROL_FIXED
NEWDEV2_028,1.0,0,4,CONTROL_FIXED
NEWDEV2_036,0.5,0,4,CONTROL_FIXED
NEWDEV2_039,1.0,0,4,CONTROL_FIXED
NEWDEV2_043,1.0,0,4,CONTROL_FIXED
NEWDEV2_070,1.0,0,4,CONTROL_FIXED
NEWDEV2_074,0.0,0,4,CONTROL_FIXED
NEWDEV2_093,0.0,0,4,CONTROL_FIXED
MLV2_DEV_012,0.5,0,4,TG5_GROUP_L2
MLV2_DEV_022,0.25,0,4,TG5_GROUP_L2
MLV2_DEV_036,0.0,0,4,TG5_GROUP_L2
MLV2_DEV_039,0.0,0,4,TG5_GROUP_L2
MLV2_DEV_044,1.0,0,4,TG5_GROUP_L2
MLV2_DEV_051,0.5,0,4,TG5_GROUP_L2
MLV2_DEV_057,0.25,0,4,TG5_GROUP_L2
NEWDEV2_027,0.6666666666666666,0,4,TG5_GROUP_L2
NEWDEV2_028,0.5,0,4,TG5_GROUP_L2
NEWDEV2_036,0.25,0,4,TG5_GROUP_L2
NEWDEV2_039,0.5,0,4,TG5_GROUP_L2
NEWDEV2_043,1.0,0,4,TG5_GROUP_L2
NEWDEV2_070,0.0,0,4,TG5_GROUP_L2
NEWDEV2_074,0.0,0,4,TG5_GROUP_L2
NEWDEV2_093,1.0,0,4,TG5_GROUP_L2
MLV2_DEV_012,1.0,0,4,TG10_STEM_L2
MLV2_DEV_022,0.5,0,4,TG10_STEM_L2
MLV2_DEV_036,0.0,0,4,TG10_STEM_L2
MLV2_DEV_039,0.0,0,4,TG10_STEM_L2
MLV2_DEV_044,1.0,0,4,TG10_STEM_L2
MLV2_DEV_051,0.0,0,4,TG10_STEM_L2
MLV2_DEV_057,0.5,0,4,TG10_STEM_L2
NEWDEV2_027,0.6666666666666666,0,4,TG10_STEM_L2
NEWDEV2_028,1.0,0,4,TG10_STEM_L2
NEWDEV2_036,0.5,0,4,TG10_STEM_L2
NEWDEV2_039,1.0,0,4,TG10_STEM_L2
NEWDEV2_043,1.0,0,4,TG10_STEM_L2
NEWDEV2_070,0.0,0,4,TG10_STEM_L2
NEWDEV2_074,0.0,0,4,TG10_STEM_L2
NEWDEV2_093,1.0,0,4,TG10_STEM_L2
MLV2_DEV_012,1.0,0,4,TG10_STEM_BRANCH_L2
MLV2_DEV_022,0.5,0,4,TG10_STEM_BRANCH_L2
MLV2_DEV_036,0.0,0,4,TG10_STEM_BRANCH_L2
MLV2_DEV_039,1.0,0,4,TG10_STEM_BRANCH_L2
MLV2_DEV_044,1.0,0,4,TG10_STEM_BRANCH_L2
MLV2_DEV_051,1.0,0,4,TG10_STEM_BRANCH_L2
MLV2_DEV_057,0.0,0,4,TG10_STEM_BRANCH_L2
NEWDEV2_027,0.6666666666666666,0,4,TG10_STEM_BRANCH_L2
NEWDEV2_028,1.0,0,4,TG10_STEM_BRANCH_L2
NEWDEV2_036,0.5,0,4,TG10_STEM_BRANCH_L2
NEWDEV2_039,1.0,0,4,TG10_STEM_BRANCH_L2
NEWDEV2_043,1.0,0,4,TG10_STEM_BRANCH_L2
NEWDEV2_070,0.0,0,4,TG10_STEM_BRANCH_L2
NEWDEV2_074,0.0,0,4,TG10_STEM_BRANCH_L2
NEWDEV2_093,1.0,0,4,TG10_STEM_BRANCH_L2
MLV2_DEV_012,1.0,0,4,TG10_SB_STRENGTH_L2
MLV2_DEV_022,0.5,0,4,TG10_SB_STRENGTH_L2
MLV2_DEV_036,0.0,0,4,TG10_SB_STRENGTH_L2
MLV2_DEV_039,1.0,0,4,TG10_SB_STRENGTH_L2
MLV2_DEV_044,1.0,0,4,TG10_SB_STRENGTH_L2
MLV2_DEV_051,1.0,0,4,TG10_SB_STRENGTH_L2
MLV2_DEV_057,0.0,0,4,TG10_SB_STRENGTH_L2
NEWDEV2_027,0.3333333333333333,0,4,TG10_SB_STRENGTH_L2
NEWDEV2_028,1.0,0,4,TG10_SB_STRENGTH_L2
NEWDEV2_036,0.5,0,4,TG10_SB_STRENGTH_L2
NEWDEV2_039,1.0,0,4,TG10_SB_STRENGTH_L2
NEWDEV2_043,1.0,0,4,TG10_SB_STRENGTH_L2
NEWDEV2_070,0.0,0,4,TG10_SB_STRENGTH_L2
NEWDEV2_074,0.0,0,4,TG10_SB_STRENGTH_L2
NEWDEV2_093,0.0,0,4,TG10_SB_STRENGTH_L2
MLV2_DEV_012,1.0,0,4,TG10_SB_RELATIONS_L2
MLV2_DEV_022,0.5,0,4,TG10_SB_RELATIONS_L2
MLV2_DEV_036,0.0,0,4,TG10_SB_RELATIONS_L2
MLV2_DEV_039,1.0,0,4,TG10_SB_RELATIONS_L2
MLV2_DEV_044,1.0,0,4,TG10_SB_RELATIONS_L2
MLV2_DEV_051,0.0,0,4,TG10_SB_RELATIONS_L2
MLV2_DEV_057,0.0,0,4,TG10_SB_RELATIONS_L2
NEWDEV2_027,0.3333333333333333,0,4,TG10_SB_RELATIONS_L2
NEWDEV2_028,1.0,0,4,TG10_SB_RELATIONS_L2
NEWDEV2_036,0.0,0,4,TG10_SB_RELATIONS_L2
NEWDEV2_039,1.0,0,4,TG10_SB_RELATIONS_L2
NEWDEV2_043,1.0,0,4,TG10_SB_RELATIONS_L2
NEWDEV2_070,0.0,0,4,TG10_SB_RELATIONS_L2
NEWDEV2_074,0.0,0,4,TG10_SB_RELATIONS_L2
