subject_id,pairwise,hit,sep,repeat,fold,model
MLV2_DEV_008,1.0,1.0,0.5352083897376416,0,2,TENGOD_FIXED
MLV2_DEV_021,0.0,0.0,-2.009755337012269,0,2,TENGOD_FIXED
MLV2_DEV_023,1.0,1.0,0.5981767210552176,0,2,TENGOD_FIXED
MLV2_DEV_037,0.75,1.0,0.16522689292495019,0,2,TENGOD_FIXED
MLV2_DEV_041,0.0,0.0,-0.16714932693645154,0,2,TENGOD_FIXED
MLV2_DEV_043,0.0,0.0,-0.4397863782544925,0,2,TENGOD_FIXED
MLV2_DEV_045,0.5,0.0,-0.1349462802945762,0,2,TENGOD_FIXED
MLV2_DEV_053,0.5,1.0,0.08261516753815712,0,2,TENGOD_FIXED
MLV2_DEV_066,1.0,1.0,1.2329006826854232,0,2,TENGOD_FIXED
MLV2_DEV_069,1.0,1.0,1.0230278275387967,0,2,TENGOD_FIXED
MLV2_DEV_070,0.5,1.0,0.01985274124349168,0,2,TENGOD_FIXED
MLV1_FA_006,0.0,0.0,-8.192007781925817,0,2,ALL_L2
MLV1_FA_011,0.0,0.0,-3.6779422563931705,0,2,ALL_L2
MLV1_FA_012,0.5,0.0,-0.6620660261895992,0,2,ALL_L2
MLV1_OLD_005,0.6666666666666666,1.0,1.1224236006757433,0,2,ALL_L2
MLV1_OLD_015,0.5714285714285714,1.0,0.12614815330440443,0,2,ALL_L2
MLV2_DEV_002,0.5,1.0,1.4657462684751277,0,2,ALL_L2
MLV2_DEV_004,1.0,1.0,9.19690936474004,0,2,ALL_L2
MLV2_DEV_007,1.0,1.0,1.1504646340761706,0,2,ALL_L2
MLV2_DEV_008,0.0,0.0,-2.9659537612422158,0,2,ALL_L2
MLV2_DEV_021,0.5,1.0,1.140495132460158,0,2,ALL_L2
MLV2_DEV_023,1.0,1.0,5.053995898967675,0,2,ALL_L2
MLV2_DEV_037,1.0,1.0,2.0915705208970694,0,2,ALL_L2
MLV2_DEV_041,0.5,1.0,2.702566219904243,0,2,ALL_L2
MLV2_DEV_043,1.0,1.0,2.280657888815152,0,2,ALL_L2
MLV2_DEV_045,0.0,0.0,-4.847550430517202,0,2,ALL_L2
MLV2_DEV_053,1.0,1.0,0.19374031488982002,0,2,ALL_L2
MLV2_DEV_066,1.0,1.0,5.144875794530908,0,2,ALL_L2
MLV2_DEV_069,1.0,1.0,7.164093694314262,0,2,ALL_L2
MLV2_DEV_070,0.75,1.0,1.8904062044743704,0,2,ALL_L2
MLV1_FA_006,0.0,0.0,-1.0236922957115446,0,2,ELASTICNET_AUTO
MLV1_FA_011,0.5,0.0,-0.0475015814601355,0,2,ELASTICNET_AUTO
MLV1_FA_012,0.5,0.0,-0.15755429437265608,0,2,ELASTICNET_AUTO
MLV1_OLD_005,0.3333333333333333,0.0,-0.01697528198698056,0,2,ELASTICNET_AUTO
MLV1_OLD_015,0.8571428571428571,1.0,0.2606206319778549,0,2,ELASTICNET_AUTO
MLV2_DEV_002,1.0,1.0,0.3887791333511422,0,2,ELASTICNET_AUTO
MLV2_DEV_004,0.5,1.0,0.5108320858786692,0,2,ELASTICNET_AUTO
