astrology_scored,axis,birth_date,birth_ok,birth_place,birth_time,birth_year,candidate_source,eligible,event_collection_started,gender,latitude,longitude,name,norm_name,prior_used,role_family,role_qid,seed_origin,selection_information_used,source_name,source_row_key,utc_offset,wave,wikidata_id,wikidata_sitelinks
False,PROJECT,1930-10-30,True,"Bologna, Italy",01:15,1930.0,V5_WIKIDATA_EXPANSION,True,False,male,44.494,11.347,Gian Vittorio Baldi,gianvittoriobaldi,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Gian Vittorio Baldi,GianVittorioBaldi1930,+01:00,V5_ROLE_ONLY_EXPANSION,Q461664,
False,PROJECT,1947-12-20,True,"Verona, Italy",08:45,1947.0,V5_WIKIDATA_EXPANSION,True,False,female,45.438,10.992,Gigliola Cinquetti,gigliolacinquetti,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Gigliola Cinquetti,GigliolaCinquetti1947,+01:00,V5_ROLE_ONLY_EXPANSION,Q229295,
False,PROJECT,1927-10-24,True,"Toulon, France",23:00,1927.0,V5_WIKIDATA_EXPANSION,True,False,male,43.125,5.931,Gilbert Bécaud,gilbertbecaud,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Gilbert Bécaud,GilbertBécaud1927,+00:00,V5_ROLE_ONLY_EXPANSION,Q160433,
False,PROJECT,1927-07-04,True,"Subiaco, Italy",03:00,1927.0,V5_WIKIDATA_EXPANSION,True,False,female,41.926,13.095,Gina Lollobrigida,ginalollobrigida,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Gina Lollobrigida,GinaLollobrigida1927,+01:00,V5_ROLE_ONLY_EXPANSION,Q56009,
False,PROJECT,1911-07-16,True,"Independence, MO, United States",02:18,1911.0,V5_WIKIDATA_EXPANSION,True,False,female,39.093,-94.415,Ginger Rogers,gingerrogers,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Ginger Rogers,GingerRogers1911,-06:00,V5_ROLE_ONLY_EXPANSION,Q95089,
False,PROJECT,1971-04-26,True,"Rome, Italy",21:20,1971.0,V5_WIKIDATA_EXPANSION,True,False,female,41.891,12.494,Giorgia,giorgia,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Giorgia,Giorgia1971,+01:00,V5_ROLE_ONLY_EXPANSION,Q260947,
False,PROJECT,1923-08-20,True,"Florence, Italy",12:15,1923.0,V5_WIKIDATA_EXPANSION,True,False,male,43.769,11.257,Giorgio Albertazzi,giorgioalbertazzi,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Giorgio Albertazzi,GiorgioAlbertazzi1923,+01:00,V5_ROLE_ONLY_EXPANSION,Q285339,
False,PROJECT,1940-04-26,True,"Ortisei, Italy",02:45,1940.0,V5_WIKIDATA_EXPANSION,True,False,male,46.575,11.671,Giorgio Moroder,giorgiomoroder,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Giorgio Moroder,GiorgioMoroder1940,+01:00,V5_ROLE_ONLY_EXPANSION,Q312674,
False,PROJECT,1974-11-09,True,"Rome, Italy",03:45,1974.0,V5_WIKIDATA_EXPANSION,True,False,female,41.891,12.494,Giovanna Mezzogiorno,giovannamezzogiorno,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Giovanna Mezzogiorno,GiovannaMezzogiorno1974,+01:00,V5_ROLE_ONLY_EXPANSION,Q49026,
False,PROJECT,1935-01-02,True,"Rome, Italy",08:30,1935.0,V5_WIKIDATA_EXPANSION,True,False,female,41.891,12.494,Giovanna Ralli,giovannaralli,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Giovanna Ralli,GiovannaRalli1935,+01:00,V5_ROLE_ONLY_EXPANSION,Q106957,
False,PROJECT,1922-09-05,True,"Dortmund, Germany",19:15,1922.0,V5_WIKIDATA_EXPANSION,True,False,female,51.511,7.464,Gisela Trowe,giselatrowe,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Gisela Trowe,GiselaTrowe1922,+01:00,V5_ROLE_ONLY_EXPANSION,Q96194,
False,PROJECT,1964-12-06,True,"Turin, Italy",15:50,1964.0,V5_WIKIDATA_EXPANSION,True,False,male,45.068,7.683,Giulio Base,giuliobase,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Giulio Base,GiulioBase1964,+01:00,V5_ROLE_ONLY_EXPANSION,Q465089,
False,PROJECT,1968-07-22,True,"Udine, Italy",04:30,1968.0,V5_WIKIDATA_EXPANSION,True,False,male,46.065,13.231,Giuseppe Battiston,giuseppebattiston,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Giuseppe Battiston,GiuseppeBattiston1968,+02:00,V5_ROLE_ONLY_EXPANSION,Q82660,
False,PROJECT,1956-03-27,True,"Bagheria, Italy",13:00,1956.0,V5_WIKIDATA_EXPANSION,True,False,male,38.078,13.507,Giuseppe Tornatore,giuseppetornatore,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Giuseppe Tornatore,GiuseppeTornatore1956,+01:00,V5_ROLE_ONLY_EXPANSION,Q53045,
False,PROJECT,1944-05-28,True,"Atlanta, GA, United States",19:52,1944.0,V5_WAVE_A,True,False,female,33.749,-84.392,Gladys Knight,gladysknight,False,,,WAVE2_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_CHECK_ALLOWED;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_ASTROLOGY,Gladys Knight,GladysKnight1944,-04:00,V5_ROSTER_WAVE_A_AVAILABLE_POOL,,
False,PROJECT,1931-06-25,True,"Bréhan, France",15:00,1931.0,V5_WIKIDATA_EXPANSION,True,False,male,48.061,-2.688,Glenmor,glenmor,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Glenmor,Glenmor1931,+01:00,V5_ROLE_ONLY_EXPANSION,Q130139,
False,PROJECT,1923-11-28,True,"Los Angeles, CA, United States",03:47,1923.0,V5_WIKIDATA_EXPANSION,True,False,female,34.052,-118.243,Gloria Grahame,gloriagrahame,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Gloria Grahame,GloriaGrahame1923,-08:00,V5_ROLE_ONLY_EXPANSION,Q59314,
False,PROJECT,1932-04-01,True,"Dayton, OH, United States",00:04,1932.0,V5_WIKIDATA_EXPANSION,True,False,male,39.761,-84.192,Gordon Jump,gordonjump,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Gordon Jump,GordonJump1932,-05:00,V5_ROLE_ONLY_EXPANSION,Q163235,
False,PROJECT,1925-10-03,True,"West Point, NY, United States",10:00,1925.0,V5_WAVE_A,True,False,male,41.401,-73.972,Gore Vidal,gorevidal,False,,,WAVE2_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_CHECK_ALLOWED;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_ASTROLOGY,Gore Vidal,GoreVidal1925,-05:00,V5_ROSTER_WAVE_A_AVAILABLE_POOL,,
False,PROJECT,1929-11-12,True,"Philadelphia, PA, United States",05:31,1929.0,V5_WAVE_A,True,False,female,39.951,-75.166,Grace Kelly,gracekelly,False,,,WAVE2_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_CHECK_ALLOWED;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_ASTROLOGY,Grace Kelly,GraceKelly1929,-05:00,V5_ROSTER_WAVE_A_AVAILABLE_POOL,,
False,PROJECT,1939-10-30,True,"Evanston, IL, United States",07:37,1939.0,V5_WIKIDATA_EXPANSION,True,False,female,42.052,-87.688,Grace Slick,graceslick,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Grace Slick,GraceSlick1939,-06:00,V5_ROLE_ONLY_EXPANSION,Q229881,
False,PROJECT,1963-06-17,True,"Logansport, IN, United States",15:21,1963.0,V5_WIKIDATA_EXPANSION,True,False,male,40.754,-86.363,Greg Kinnear,gregkinnear,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Greg Kinnear,GregKinnear1963,-05:00,V5_ROLE_ONLY_EXPANSION,Q269869,
False,PROJECT,1983-05-13,True,"La Tronche, France",05:08,1983.0,V5_WIKIDATA_EXPANSION,True,False,male,45.207,5.745,Grégory Lemarchal,gregorylemarchal,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Grégory Lemarchal,GrégoryLemarchal1983,+02:00,V5_ROLE_ONLY_EXPANSION,Q297453,
False,PROJECT,1916-04-05,True,"La Jolla, CA, United States",08:00,1916.0,V5_WAVE_A,True,False,male,32.855,-117.25,Gregory Peck,gregorypeck,False,,,WAVE2_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_CHECK_ALLOWED;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_ASTROLOGY,Gregory Peck,GregoryPeck1916,-08:00,V5_ROSTER_WAVE_A_AVAILABLE_POOL,,
False,PROJECT,1905-09-18,True,"Stockholm Metropolitan Area, Sweden",19:30,1905.0,V5_WIKIDATA_EXPANSION,True,False,female,59.333,18.064,Greta Garbo,gretagarbo,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Greta Garbo,GretaGarbo1905,+01:00,V5_ROLE_ONLY_EXPANSION,Q5443,
False,PROJECT,1971-04-07,True,"Paris, France",11:35,1971.0,V5_WIKIDATA_EXPANSION,True,False,male,48.857,2.351,Guillaume Depardieu,guillaumedepardieu,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Guillaume Depardieu,GuillaumeDepardieu1971,+01:00,V5_ROLE_ONLY_EXPANSION,Q295123,
False,PROJECT,1902-07-10,True,"Velbert, Germany",07:30,1902.0,V5_WIKIDATA_EXPANSION,True,False,male,51.339,7.043,Günther Weisenborn,guntherweisenborn,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Günther Weisenborn,GüntherWeisenborn1902,+01:00,V5_ROLE_ONLY_EXPANSION,Q77884,
False,PROJECT,1952-07-24,True,"Louisville-Jefferson County, KY, United States",03:15,1952.0,V5_WIKIDATA_EXPANSION,True,False,male,38.199,-85.654,Gus Van Sant,gusvansant,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Gus Van Sant,GusVanSant1952,-04:00,V5_ROLE_ONLY_EXPANSION,Q25186,
False,PROJECT,1931-12-28,True,"Paris, France",17:00,1931.0,V5_WIKIDATA_EXPANSION,True,False,male,48.857,2.351,Guy Debord,guydebord,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Guy Debord,GuyDebord1931,+00:00,V5_ROLE_ONLY_EXPANSION,Q298075,
False,PROJECT,1915-08-20,True,"Herford, Germany",04:00,1915.0,V5_WIKIDATA_EXPANSION,True,False,male,52.116,8.669,Hans Quest,hansquest,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Hans Quest,HansQuest1915,+01:00,V5_ROLE_ONLY_EXPANSION,Q99288,
False,PROJECT,1903-10-11,True,"Kiel, Germany",21:45,1903.0,V5_WIKIDATA_EXPANSION,True,False,male,54.323,10.136,Hans Söhnker,hanssohnker,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Hans Söhnker,HansSöhnker1903,+01:00,V5_ROLE_ONLY_EXPANSION,Q76383,
False,PROJECT,1926-04-28,True,"Monroeville, PA, United States",17:25,1926.0,V5_WAVE_A,True,False,female,40.437,-79.78,Harper Lee,harperlee,False,,,WAVE2_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_CHECK_ALLOWED;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_ASTROLOGY,Harper Lee,HarperLee1926,-04:00,V5_ROSTER_WAVE_A_AVAILABLE_POOL,,
False,PROJECT,1927-03-01,True,"New York, NY, United States",10:30,1927.0,V5_WIKIDATA_EXPANSION,True,False,male,40.713,-74.007,Harry Belafonte,harrybelafonte,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Harry Belafonte,HarryBelafonte1927,-05:00,V5_ROLE_ONLY_EXPANSION,Q214959,
False,PROJECT,1924-08-31,True,"Hamburg, Germany",02:30,1924.0,V5_WIKIDATA_EXPANSION,True,False,male,53.557,9.996,Harry Meyen,harrymeyen,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Harry Meyen,HarryMeyen1924,+01:00,V5_ROLE_ONLY_EXPANSION,Q72819,
False,PROJECT,1915-08-05,True,"Cleveland, OH, United States",08:00,1915.0,V5_WIKIDATA_EXPANSION,True,False,male,41.505,-81.691,Harvey Brooks,harveybrooks,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Harvey Brooks,HarveyBrooks1915,-05:00,V5_ROLE_ONLY_EXPANSION,Q117270,
False,PROJECT,1969-05-18,True,"Ixelles, Brussels, Belgium",08:30,1969.0,V5_WIKIDATA_EXPANSION,True,False,female,50.828,4.372,Helena Noguerra,helenanoguerra,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Héléna Noguerra,HélénaNoguerra1969,+01:00,V5_ROLE_ONLY_EXPANSION,Q271640,
False,PROJECT,1973-02-25,True,"Vannes, France",14:15,1973.0,V5_WIKIDATA_EXPANSION,True,False,female,47.655,-2.76,Hélène de Fougerolles,helenedefougerolles,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Hélène de Fougerolles,HélènedeFougerolles1973,+01:00,V5_ROLE_ONLY_EXPANSION,Q462147,
False,PROJECT,1969-11-07,True,"Aix-en-Provence, France",11:30,1969.0,V5_WIKIDATA_EXPANSION,True,False,female,43.525,5.454,Hélène Grimaud,helenegrimaud,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Hélène Grimaud,HélèneGrimaud1969,+01:00,V5_ROLE_ONLY_EXPANSION,Q253845,
False,PROJECT,1971-02-26,True,"Six-Fours-Les-Plages, France",10:08,1971.0,V5_WIKIDATA_EXPANSION,True,False,female,43.095,5.834,Hélène Ségara,helenesegara,False,singer,Q177220,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Hélène Ségara,HélèneSégara1971,+01:00,V5_ROLE_ONLY_EXPANSION,Q238465,
False,PROJECT,1908-12-04,True,"Wuppertal, Germany",18:30,1908.0,V5_WIKIDATA_EXPANSION,True,False,male,51.256,7.151,Helmut Thielicke,helmutthielicke,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Helmut Thielicke,HelmutThielicke1908,+01:00,V5_ROLE_ONLY_EXPANSION,Q77823,
False,PROJECT,1921-07-15,True,"Brig-Glis, Switzerland",20:00,1921.0,V5_WIKIDATA_EXPANSION,True,False,male,46.318,7.985,Henri Colpi,henricolpi,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Henri Colpi,HenriColpi1921,+01:00,V5_ROLE_ONLY_EXPANSION,Q116253,
False,PROJECT,1945-10-30,True,"New York, NY, United States",12:51,1945.0,V5_WIKIDATA_EXPANSION,True,False,male,40.713,-74.007,Henry Winkler,henrywinkler,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Henry Winkler,HenryWinkler1945,-05:00,V5_ROLE_ONLY_EXPANSION,Q343983,
False,PROJECT,1935-03-31,True,"Los Angeles, CA, United States",14:46,1935.0,V5_WIKIDATA_EXPANSION,True,False,male,34.052,-118.243,Herb Alpert,herbalpert,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Herb Alpert,HerbAlpert1935,-08:00,V5_ROLE_ONLY_EXPANSION,Q344822,
False,PROJECT,1908-04-05,True,"Salzburg, Austria",22:30,1908.0,V5_WIKIDATA_EXPANSION,True,False,male,47.8,13.044,Herbert von Karajan,herbertvonkarajan,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Herbert von Karajan,HerbertvonKarajan1908,+01:00,V5_ROLE_ONLY_EXPANSION,Q154895,
False,PROJECT,1940-04-12,True,"Chicago, IL, United States",03:30,1940.0,V5_WIKIDATA_EXPANSION,True,False,male,41.883,-87.632,Herbie Hancock,herbiehancock,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Herbie Hancock,HerbieHancock1940,-06:00,V5_ROLE_ONLY_EXPANSION,Q105875,
False,PROJECT,1952-08-13,True,"Santa Monica, CA, United States",13:04,1952.0,V5_WIKIDATA_EXPANSION,True,False,male,34.011,-118.492,Herb Ritts,herbritts,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Herb Ritts,HerbRitts1952,-07:00,V5_ROLE_ONLY_EXPANSION,Q384866,
False,PROJECT,1945-03-14,True,"Utrecht, Netherlands",04:30,1945.0,V5_WIKIDATA_EXPANSION,True,False,male,52.092,5.12,Herman van Veen,hermanvanveen,False,film_director,Q2526255,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Herman van Veen,HermanvanVeen1945,+01:00,V5_ROLE_ONLY_EXPANSION,Q503717,
False,PROJECT,1924-04-19,True,"Graz, Austria",05:15,1924.0,V5_WIKIDATA_EXPANSION,True,False,female,47.07,15.438,Hertha Töpper,herthatopper,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Hertha Töpper,HerthaTöpper1924,+01:00,V5_ROLE_ONLY_EXPANSION,Q87096,
False,PROJECT,1925-12-28,True,"Ulm, Germany",05:15,1925.0,V5_WIKIDATA_EXPANSION,True,False,female,48.4,9.997,Hildegard Knef,hildegardknef,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Hildegard Knef,HildegardKnef1925,+01:00,V5_ROLE_ONLY_EXPANSION,Q57604,
False,PROJECT,1913-01-20,True,"Radegast, Bleckede, Germany",06:45,1913.0,V5_WIKIDATA_EXPANSION,True,False,male,53.345,10.724,Horst Caspar,horstcaspar,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Horst Caspar,HorstCaspar1913,+01:00,V5_ROLE_ONLY_EXPANSION,Q91256,
False,PROJECT,1923-05-26,True,"Wuppertal, Germany",17:45,1923.0,V5_WIKIDATA_EXPANSION,True,False,male,51.256,7.151,Horst Tappert,horsttappert,False,actor,Q33999,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Horst Tappert,HorstTappert1923,+01:00,V5_ROLE_ONLY_EXPANSION,Q61608,
False,PROJECT,1929-08-18,True,"Neuilly-sur-Seine, France",08:15,1929.0,V5_WIKIDATA_EXPANSION,True,False,male,48.884,2.273,Hugues Aufray,huguesaufray,False,musician,Q639669,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,Hugues Aufray,HuguesAufray1929,+01:00,V5_ROLE_ONLY_EXPANSION,Q50034,
