axis,role_family,role_qid,wikidata_id,name,norm_name,wikidata_sitelinks,seed_origin,selection_information_used,source_row_key,source_name,gender,birth_date,birth_time,utc_offset,birth_year,birth_place,longitude,latitude,eligible,prior_used,birth_ok,wave,event_collection_started,astrology_scored
PROJECT,actor,Q33999,Q94513,Joseph Schmidt,josephschmidt,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JosephSchmidt1959,Joseph Schmidt,male,1959-08-13,20:43,-05:00,1959,"Bismarck, ND, United States",-100.783,46.805,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q41396,Josh Brolin,joshbrolin,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JoshBrolin1968,Josh Brolin,male,1968-02-12,10:22,-08:00,1968,"Santa Monica, CA, United States",-118.492,34.011,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q218083,Josh Groban,joshgroban,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JoshGroban1981,Josh Groban,male,1981-02-27,16:13,-08:00,1981,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q505141,Joshua Logan,joshualogan,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JoshuaLogan1908,Joshua Logan,male,1908-10-05,10:00,-06:00,1908,"Texarkana, TX, United States",-94.064,33.442,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q200661,Juan Rulfo,juanrulfo,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JuanRulfo1917,Juan Rulfo,male,1917-05-16,05:00,-06:37,1917,"Sayula, Jalisco, México",-103.601,19.884,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q267542,Judith Godrèche,judithgodreche,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JudithGodrèche1972,Judith Godrèche,female,1972-03-23,11:10,+01:00,1972,"Paris, France",2.351,48.857,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q11637,Judy Garland,judygarland,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JudyGarland1922,Judy Garland,female,1922-06-10,06:00,-05:00,1922,"Grand Rapids, MN, United States",-93.527,47.231,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q329110,Juke Boy Bonner,jukeboybonner,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JukeBoyBonner1932,Juke Boy Bonner,male,1932-03-22,12:00,-06:00,1932,"Bellville, TX, United States",-96.258,29.95,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q259663,Julianne Nicholson,juliannenicholson,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JulianneNicholson1971,Julianne Nicholson,female,1971-07-01,09:22,-04:00,1971,"Melrose, MA, United States",-71.065,42.456,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q270774,Julia Sweeney,juliasweeney,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JuliaSweeney1959,Julia Sweeney,female,1959-10-10,06:13,-08:00,1959,"Spokane, WA, United States",-117.425,47.659,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q435925,Julie Gayet,juliegayet,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JulieGayet1972,Julie Gayet,female,1972-06-03,12:55,+01:00,1972,"Suresnes, France",2.222,48.87,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q231255,Julie London,julielondon,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JulieLondon1926,Julie London,female,1926-09-26,18:00,-08:00,1926,"Santa Rosa, CA, United States",-122.716,38.44,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q237221,Julie Newmar,julienewmar,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JulieNewmar1933,Julie Newmar,female,1933-08-16,23:26,-08:00,1933,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q240490,Julie Taymor,julietaymor,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JulieTaymor1952,Julie Taymor,female,1952-12-15,10:06,-05:00,1952,"Newton, MA, United States",-71.212,42.338,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q156485,Juliette Gréco,juliettegreco,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JulietteGréco1927,Juliette Gréco,female,1927-02-07,21:00,+00:00,1927,"Montpellier, France",3.88,43.608,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q230523,Juliette Lewis,juliettelewis,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JulietteLewis1973,Juliette Lewis,female,1973-06-21,04:50,-07:00,1973,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q272349,June Haver,junehaver,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,JuneHaver1926,June Haver,female,1926-06-10,21:12,-05:00,1926,"Rock Island, IL, United States",-90.584,41.472,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q16759,Kaley Cuoco,kaleycuoco,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KaleyCuoco1985,Kaley Cuoco,female,1985-11-30,12:18,-08:00,1985,"Camarillo, CA, United States",-119.051,34.225,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q232333,Karen Black,karenblack,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KarenBlack1939,Karen Black,female,1939-07-01,05:00,-05:00,1939,"Chicago, IL, United States",-87.632,41.883,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q91985,Karl Dall,karldall,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KarlDall1941,Karl Dall,male,1941-02-01,09:15,+02:00,1941,"Emden, Germany",7.201,53.364,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q94992,Karl Malden,karlmalden,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KarlMalden1912,Karl Malden,male,1912-03-22,17:00,-06:00,1912,"Chicago Heights, IL, United States",-87.642,41.501,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q65295,Karl Münchinger,karlmunchinger,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KarlMünchinger1915,Karl Münchinger,male,1915-05-29,09:15,+01:00,1915,"Stuttgart, Germany",9.181,48.777,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q103744,Kaspar Capparoni,kasparcapparoni,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KasparCapparoni1964,Kaspar Capparoni,male,1964-08-01,10:20,+01:00,1964,"Rome, Italy",12.494,41.891,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q169946,Kate Hudson,katehudson,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KateHudson1979,Kate Hudson,female,1979-04-19,10:51,-08:00,1979,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q292268,Kate Millett,katemillett,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KateMillett1934,Kate Millett,female,1934-09-14,19:40,-05:00,1934,"Saint-Paul, MN, United States",-93.094,44.944,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q229244,Katey Sagal,kateysagal,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KateySagal1954,Katey Sagal,female,1954-01-19,14:37,-08:00,1954,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q56016,Katharine Hepburn,katharinehepburn,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KatharineHepburn1907,Katharine Hepburn,female,1907-05-12,17:47,-05:00,1907,"Hartford, CT, United States",-72.673,41.766,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q229282,Katharine McPhee,katharinemcphee,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KatharineMcPhee1984,Katharine McPhee,female,1984-03-25,00:05,-08:00,1984,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q465695,Kathie Lee Gifford,kathieleegifford,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KathieLeeGifford1953,Kathie Lee Gifford,female,1953-08-16,23:30,+01:00,1953,"Neuilly-sur-Seine, France",2.273,48.884,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q241263,Kathleen Battle,kathleenbattle,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KathleenBattle1948,Kathleen Battle,female,1948-08-13,00:50,-04:00,1948,"Portsmouth, OH, United States",-82.985,38.74,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q234117,Kathryn Grayson,kathryngrayson,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KathrynGrayson1922,Kathryn Grayson,female,1922-02-09,13:30,-05:00,1922,"Winston-Salem, NC, United States",-80.244,36.096,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q174346,Katie Holmes,katieholmes,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KatieHolmes1978,Katie Holmes,female,1978-12-18,21:32,-05:00,1978,"Toledo, OH, United States",-83.536,41.655,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q230454,k.d. lang,kdlang,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,k.d.lang1961,k.d. lang,female,1961-11-02,02:03,-07:00,1961,"Edmonton AB, Canada",-113.491,53.544,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q346036,Keith Whitley,keithwhitley,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KeithWhitley1954,Keith Whitley,male,1954-07-01,05:30,-05:00,1954,"Ashland, KY, United States",-82.647,38.476,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q234445,Kellie Pickler,kelliepickler,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KelliePickler1986,Kellie Pickler,female,1986-06-28,02:27,-04:00,1986,"Albemarle, NC, United States",-80.2,35.352,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q273574,Kelly Curtis,kellycurtis,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KellyCurtis1956,Kelly Curtis,female,1956-06-17,14:14,-07:00,1956,"Santa Monica, CA, United States",-118.492,34.011,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q505580,Kenneth Anger,kennethanger,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KennethAnger1927,Kenneth Anger,male,1927-02-03,01:55,-08:00,1927,"Santa Monica, CA, United States",-118.492,34.011,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q454412,Keshia Knight Pulliam,keshiaknightpulliam,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KeshiaKnightPulliam1979,Keshia Knight Pulliam,female,1979-04-09,19:32,-05:00,1979,"Newark, NJ, United States",-74.174,40.732,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q103946,Kiefer Sutherland,kiefersutherland,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KieferSutherland1966,Kiefer Sutherland,male,1966-12-21,09:00,+00:00,1966,"London, United Kingdom",-0.126,51.5,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q4070,Kim Carnes,kimcarnes,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KimCarnes1945,Kim Carnes,female,1945-07-20,10:14,-05:00,1945,"Pasadena, TX, United States",-95.193,29.693,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q59824,Kim Hunter,kimhunter,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KimHunter1922,Kim Hunter,female,1922-11-12,10:48,-05:00,1922,"Ypsilanti Charter Township, MI, United States",-83.599,42.213,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q55419,Klaus Kinski,klauskinski,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KlausKinski1926,Klaus Kinski,male,1926-10-18,21:30,+01:00,1926,"Wilczęta (Sopoty), Poland",19.902,54.189,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q57774,Klaus Nomi,klausnomi,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KlausNomi1944,Klaus Nomi,male,1944-01-24,20:40,+01:00,1944,"Immenstadt im Allgäu, Germany",10.218,47.56,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q126599,Kristen Stewart,kristenstewart,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KristenStewart1990,Kristen Stewart,female,1990-04-09,09:21,-07:00,1990,"Los Angeles, CA, United States",-118.243,34.052,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q8446,Kurt Cobain,kurtcobain,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KurtCobain1967,Kurt Cobain,male,1967-02-20,19:38,-08:00,1967,"Aberdeen, WA, United States",-123.816,46.975,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q77890,Kurt Hoffmann,kurthoffmann,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KurtHoffmann1910,Kurt Hoffmann,male,1910-11-12,22:15,+01:00,1910,"Freiburg im Breisgau, Germany",7.854,47.997,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q103157,Kurt Russell,kurtrussell,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KurtRussell1951,Kurt Russell,male,1951-03-17,10:42,-05:00,1951,"Springfield, MA, United States",-72.586,42.102,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q55004,Kurt Weill,kurtweill,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,KurtWeill1900,Kurt Weill,male,1900-03-02,16:30,+01:00,1900,"Dessau-Roßlau, Germany",12.245,51.839,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q207578,Laetitia Casta,laetitiacasta,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LaetitiaCasta1978,Laetitia Casta,female,1978-05-11,17:30,+02:00,1978,"Pont-Audemer, France",0.512,49.354,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q57374,Lale Andersen,laleandersen,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LaleAndersen1905,Lale Andersen,female,1905-03-23,08:30,+01:00,1905,"Bremerhaven, Germany",8.583,53.539,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q115735,Lambert Wilson,lambertwilson,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LambertWilson1958,Lambert Wilson,male,1958-08-03,16:10,+01:00,1958,"Neuilly-sur-Seine, France",2.273,48.884,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,singer,Q177220,Q201034,Lana Turner,lanaturner,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LanaTurner1921,Lana Turner,female,1921-02-08,12:30,-08:00,1921,"Wallace, ID, United States",-115.924,47.472,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,musician,Q639669,Q192655,Lara Fabian,larafabian,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LaraFabian1970,Lara Fabian,female,1970-01-09,19:30,+01:00,1970,"Etterbeek, Brussels, Belgium",4.387,50.837,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,actor,Q33999,Q100440,Larry Hagman,larryhagman,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LarryHagman1931,Larry Hagman,male,1931-09-21,16:20,-05:00,1931,"Fort Worth, TX, United States",-97.33,32.75,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q285431,Laura Betti,laurabetti,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LauraBetti1927,Laura Betti,female,1927-05-01,10:15,+01:00,1927,"Bologna, Italy",11.347,44.494,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
PROJECT,film_director,Q2526255,Q457421,Lauralee Bell,lauraleebell,,V5_WIKIDATA_ROLE_ONLY_EXPANSION,ROLE_CATEGORY_ONLY;IDENTITY_LABEL;NO_EVENT_OUTCOME;NO_CHRONOLOGY;NO_PAIRABILITY;NO_ASTROLOGY;NO_CONTROL,LauraleeBell1968,Lauralee Bell,female,1968-12-22,10:20,-06:00,1968,"Chicago Heights, IL, United States",-87.642,41.501,True,False,True,V5_ROLE_ONLY_EXPANSION,False,False
