C,inner_macro,inner_p10,repeat,fold,model,kind,l1_ratio
3.0,0.5070088861755528,0.4311640211640212,1,4,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
3.0,0.6661858974358975,0.6169047619047618,1,4,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.6661858974358974,0.6053663003663002,1,4,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.3,0.6642780830280831,0.595934065934066,1,4,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.03,0.6303952991452991,0.5710393772893773,1,4,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.1,0.618185286935287,0.5440247252747252,1,4,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.6237399945733278,0.5638207163207163,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.6153286528286529,0.5528571428571428,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.3,0.6117108714330937,0.5664797856464523,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.3,0.5920844073621851,0.5133458825125492,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.3,0.5871749649527428,0.5664848731515398,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
1.0,0.5864655406322073,0.5451597476597477,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
1.0,0.5804735901958124,0.49782560032560036,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.3,0.5741198616198616,0.5155301180301181,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.5613473974585086,0.4848853615520282,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.5560196490752046,0.49527336860670196,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.49430199430199434,0.2537037037037037,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.45726495726495725,0.17592592592592593,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.03,0.3333333333333333,0.0,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.03,0.3333333333333333,0.0,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.3333333333333333,0.0,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.3076923076923077,0.0,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.03,1.0,1.0,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.03,1.0,1.0,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,1.0,1.0,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.1,0.9346764346764346,0.9204212454212455,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.8517017704517703,0.7835714285714286,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.1,0.8277701465201465,0.7743406593406593,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.1,0.6722222222222222,0.6316849816849816,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.1,0.6650335775335775,0.6084981684981684,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
1.0,0.6582112332112332,0.6082967032967033,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.6545177045177045,0.6211904761904762,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.3,0.6307539682539683,0.6074633699633699,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
1.0,0.6168650793650794,0.5921428571428571,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
1.0,0.6140796703296704,0.592930402930403,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.3,0.6105235042735042,0.5584020146520147,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
1.0,0.6017933455433455,0.5871062271062271,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.3,0.5889270451770452,0.552967032967033,1,4,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.5668280132565847,0.493974358974359,2,0,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.536654020582592,0.49147959183673473,2,0,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.3,0.47864774114774117,0.4166758241758242,2,0,TG10_RIDGE_DIAGNOSTIC,ASTRO,
1.0,0.45103785103785105,0.39205128205128204,2,0,TG10_RIDGE_DIAGNOSTIC,ASTRO,
3.0,0.4424908424908425,0.3946153846153846,2,0,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.6840048840048841,0.6357875457875459,2,0,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.3,0.6827228327228329,0.6300183150183152,2,0,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.03,0.6671398046398047,0.6255311355311356,2,0,TG10_RIDGE_DIAGNOSTIC,NPLUS,
1.0,0.6639957264957266,0.6284890109890111,2,0,TG10_RIDGE_DIAGNOSTIC,NPLUS,
3.0,0.6600579975579975,0.6296428571428572,2,0,TG10_RIDGE_DIAGNOSTIC,NPLUS,
1.0,0.5130690737833595,0.4537179487179487,2,0,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
3.0,0.5092229199372057,0.456025641025641,2,0,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.3,0.48124672946101515,0.41333333333333333,2,0,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.1,0.45736961451247166,0.38999999999999996,2,0,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.03,0.4303244374672946,0.37756410256410255,2,0,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.03,0.5945818070818071,0.5793589743589744,2,0,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.1,0.5930250305250305,0.5803846153846154,2,0,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.5539072039072039,0.5410989010989011,2,0,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.3,0.5537240537240538,0.5438461538461539,2,0,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
3.0,0.5328449328449328,0.5212637362637363,2,0,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.1,0.6987179487179488,0.27692307692307694,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.03,0.6719322344322345,0.26085164835164837,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.03,0.6666666666666666,0.2,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.03,0.6666666666666666,0.2,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.6666666666666666,0.2,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.6392726321297749,0.41884615384615387,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
1.0,0.5686028257456829,0.5158974358974359,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
1.0,0.5623299319727891,0.5069230769230769,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.5334161869876156,0.4522291993720566,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.5295307866736438,0.44410256410256405,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.3,0.5282727193441479,0.5023417059131345,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
1.0,0.5213653410081981,0.48128205128205126,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.3,0.511673643816501,0.47294871794871796,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.3,0.506013431013431,0.4815384615384616,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.1,0.5055315716030002,0.4783333333333334,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.3,0.5006083202511774,0.44025641025641027,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.7353479853479854,0.56,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,0.7064713064713065,0.4164102564102564,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.1,0.7064713064713065,0.4164102564102564,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.6666666666666666,0.2,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.03,0.6666666666666666,0.2,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,0.6666666666666666,0.2,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.1,0.6134768009768009,0.5379853479853479,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.3,0.5838980463980464,0.5700000000000001,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.3,0.5813949938949938,0.5276923076923077,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.5786172161172162,0.5397802197802197,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
1.0,0.5698565323565323,0.5310989010989011,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.3,0.5697649572649572,0.5443589743589743,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
1.0,0.5626678876678878,0.559010989010989,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.1,0.5625915750915751,0.5584523809523809,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
1.0,0.5575854700854701,0.5063553113553113,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
1.0,0.5572496947496948,0.5208424908424908,2,0,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,0.5707818930041152,0.5180246913580246,2,1,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.5666666666666667,0.5192592592592592,2,1,TG10_RIDGE_DIAGNOSTIC,ASTRO,
3.0,0.5616255144032921,0.5559876543209876,2,1,TG10_RIDGE_DIAGNOSTIC,ASTRO,
1.0,0.5523662551440328,0.4967283950617284,2,1,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.3,0.5513374485596708,0.5035185185185185,2,1,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.6458141138696694,0.5905379188712522,2,1,TG10_RIDGE_DIAGNOSTIC,NPLUS,
1.0,0.6351444851444851,0.587936507936508,2,1,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.03,0.633732985121874,0.5973076923076923,2,1,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.3,0.6323746212635101,0.5561463844797178,2,1,TG10_RIDGE_DIAGNOSTIC,NPLUS,
3.0,0.5803232261565595,0.5036640211640212,2,1,TG10_RIDGE_DIAGNOSTIC,NPLUS,
1.0,0.5277777777777778,0.5012345679012346,2,1,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.03,0.5256172839506172,0.5062345679012346,2,1,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.3,0.5106995884773663,0.4897530864197531,2,1,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.1,0.4885802469135802,0.45641975308641974,2,1,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
3.0,0.48765432098765427,0.46049382716049375,2,1,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.03,0.5831852304074526,0.5686657169990503,2,1,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.1,0.5714873603762493,0.5639506172839507,2,1,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.3,0.5674823633156966,0.5281481481481481,2,1,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.5667989417989417,0.5367460317460317,2,1,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
3.0,0.5659764618097951,0.5089021164021164,2,1,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.3,0.5992798353909464,0.553641975308642,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.5960905349794239,0.5709876543209876,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.3,0.5930041152263374,0.5506172839506174,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.3,0.5863168724279835,0.5280864197530863,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
1.0,0.5811728395061727,0.5657407407407407,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
1.0,0.5713991769547325,0.5361728395061728,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.3,0.5643004115226337,0.5287037037037037,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
1.0,0.5154320987654321,0.4709876543209876,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.1,0.5015432098765432,0.4749382716049383,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.49845679012345673,0.47376543209876537,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.27901234567901234,0.19962962962962963,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.20102880658436215,0.05888888888888889,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.0411522633744856,0.007407407407407408,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.03,0.0,0.0,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.03,0.0,0.0,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.0,0.0,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.03,1.0,1.0,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.03,1.0,1.0,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,1.0,1.0,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.1,0.8858872608872609,0.828968253968254,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.8285510785510786,0.7542735042735043,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.1,0.8166463166463167,0.7542735042735043,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.1,0.677839958395514,0.621172161172161,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.3,0.6520892687559354,0.638846153846154,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
1.0,0.6489440600551711,0.6354510921177587,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.1,0.6473188848188848,0.5975396825396825,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.6427960927960928,0.622948717948718,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
1.0,0.6312395423506535,0.6200807217473884,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
1.0,0.620316103649437,0.6033618233618233,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.3,0.6150810609143943,0.5635449735449736,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.3,0.6146734952290508,0.5836996336996336,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
1.0,0.5865763351874463,0.5484700176366842,2,1,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
3.0,0.5806349206349207,0.5457142857142858,2,2,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.5359340659340659,0.4844322344322344,2,2,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.3,0.5325763125763125,0.5078021978021978,2,2,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.03,0.5314529914529914,0.46987179487179487,2,2,TG10_RIDGE_DIAGNOSTIC,ASTRO,
1.0,0.5076678876678877,0.4817619047619047,2,2,TG10_RIDGE_DIAGNOSTIC,ASTRO,
3.0,0.711440329218107,0.6879012345679012,2,2,TG10_RIDGE_DIAGNOSTIC,NPLUS,
1.0,0.6836625514403293,0.6330864197530864,2,2,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.1,0.6719018224573782,0.6242680776014109,2,2,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.3,0.6672016460905351,0.6083950617283952,2,2,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.03,0.6505437977660201,0.6182804232804233,2,2,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.03,0.5288369963369963,0.5100238095238095,2,2,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.1,0.48475274725274725,0.4754945054945055,2,2,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
3.0,0.4786904761904762,0.44945238095238094,2,2,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
1.0,0.4723717948717949,0.43995238095238093,2,2,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.3,0.4605677655677656,0.43752380952380954,2,2,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.1,0.6122369194591417,0.5720458553791887,2,2,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.3,0.5836772486772487,0.5010582010582012,2,2,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.03,0.5663727219282775,0.5289241622574956,2,2,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
3.0,0.5646649029982364,0.47883597883597884,2,2,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.5543768371546149,0.46895943562610226,2,2,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.3,0.5246611721611721,0.4762014652014652,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.5207081807081807,0.4947142857142858,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.3,0.5146642246642247,0.4755604395604396,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.3,0.5065323565323566,0.4371428571428571,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.3,0.5032295482295482,0.4696666666666667,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.1,0.4868711843711844,0.41135714285714287,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.4538522588522589,0.4200952380952381,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
1.0,0.45324481074481077,0.42997619047619046,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
1.0,0.4406471306471306,0.41409523809523807,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
1.0,0.43729548229548226,0.42699999999999994,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.1,0.42115995115995114,0.2599047619047619,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.1,0.4102380952380953,0.06757142857142857,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.03,0.3333333333333333,0.0,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.03,0.3333333333333333,0.0,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.3333333333333333,0.0,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.03,0.3038095238095238,0.07157142857142856,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.3,0.6137389770723104,0.6016402116402116,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.1,0.6137242798353909,0.5812345679012345,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.6080864197530865,0.54,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.1,0.5959876543209877,0.5518518518518519,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.3,0.5878806584362141,0.5332098765432098,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
1.0,0.5827983539094651,0.5390123456790124,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
1.0,0.5769753086419753,0.5103703703703705,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
1.0,0.575925925925926,0.515925925925926,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.3,0.5739506172839507,0.5637037037037037,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.1,0.55559670781893,0.37348148148148147,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
1.0,0.5483539094650206,0.505679012345679,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,0.54559670781893,0.36748148148148146,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.1,0.5223045267489712,0.30103703703703705,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.3333333333333333,0.0,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.03,0.3333333333333333,0.0,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,0.3333333333333333,0.0,2,2,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
0.03,0.4529089223533668,0.3331352598019265,2,3,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.1,0.4003634739745851,0.2842697734364401,2,3,TG10_RIDGE_DIAGNOSTIC,ASTRO,
3.0,0.3971385610274499,0.3121069054402387,2,3,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.3,0.38479288201510425,0.2824772758106091,2,3,TG10_RIDGE_DIAGNOSTIC,ASTRO,
1.0,0.38479288201510425,0.2824772758106091,2,3,TG10_RIDGE_DIAGNOSTIC,ASTRO,
0.3,0.6691900691900692,0.6444444444444444,2,3,TG10_RIDGE_DIAGNOSTIC,NPLUS,
3.0,0.6648487315153983,0.6301058201058201,2,3,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.03,0.6612162528829195,0.6442022792022791,2,3,TG10_RIDGE_DIAGNOSTIC,NPLUS,
0.1,0.6555069416180527,0.6328869895536562,2,3,TG10_RIDGE_DIAGNOSTIC,NPLUS,
1.0,0.6399086510197621,0.6023741690408356,2,3,TG10_RIDGE_DIAGNOSTIC,NPLUS,
3.0,0.49126814543481206,0.4543640618640618,2,3,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
1.0,0.4634637995749107,0.3982105548772215,2,3,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.03,0.4366322977434089,0.372661104327771,2,3,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.1,0.43575046352824126,0.3782370099036766,2,3,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.3,0.43337629448740556,0.3327954144620811,2,3,ALL_ORTHODOX_RIDGE_AUTO,ASTRO,
0.3,0.5934540767874101,0.5555860805860806,2,3,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.5933432822321713,0.5302014652014653,2,3,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.1,0.5864785420340975,0.5313186813186813,2,3,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
3.0,0.5451476507032064,0.5262460995794329,2,3,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
0.03,0.5284979423868313,0.4935897435897436,2,3,ALL_ORTHODOX_RIDGE_AUTO,NPLUS,
1.0,0.48830382580382575,0.41583943833943826,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
1.0,0.48049280965947627,0.4022212047212047,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.3,0.478374711708045,0.3478428978428978,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.4606554967666079,0.3492911409578076,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.3,0.45780649391760503,0.36706891873558545,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.3,0.457363315696649,0.31985144485144484,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.3,0.44205896983674764,0.33440306606973275,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
1.0,0.44084418667752007,0.33398758648758653,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
1.0,0.42573938407271744,0.33177452177452177,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.4030903767014878,0.21042972459639125,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.03,0.3333333333333333,0.0,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.5
0.03,0.3333333333333333,0.0,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.3333333333333333,0.0,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.3333333333333333,0.0,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,1.0
0.1,0.30032051282051286,0.05352564102564103,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.75
0.03,0.27521367521367524,0.026923076923076925,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,ASTRO,0.25
0.1,0.6242086103197214,0.43335707502374166,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.3,0.5845034595034595,0.545885225885226,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
1.0,0.5790428707095374,0.5364835164835166,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.1,0.5761429928096594,0.53500814000814,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
1.0,0.5685965269298604,0.5262271062271063,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.75
0.03,0.5685501741057296,0.3998480531813865,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.5601885768552436,0.5233353683353683,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
0.1,0.5565594898928232,0.5032519332519333,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.5
1.0,0.5539953873287207,0.5031501831501832,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
1.0,0.5530536336091892,0.5063743047076381,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,0.25
0.3,0.5467066883733551,0.5133231583231583,2,3,ALL_ORTHODOX_ELASTICNET_AUTO,NPLUS,1.0
